classe,page,de,en
Klasse 6 E-Kurs,207,Komoedie,comedy
Klasse 6 E-Kurs,207,Krimiserie,crime series
Klasse 6 E-Kurs,207,Serie,series
Klasse 6 E-Kurs,207,Dokumentarfilm,documentary
Klasse 6 E-Kurs,207,Seifenoper,soap
Klasse 6 E-Kurs,207,Realityshow,reality show
Klasse 6 E-Kurs,207,Realitaet,reality
Klasse 6 E-Kurs,207,am besten,best
Klasse 6 E-Kurs,207,etwas am liebsten moegen,like sth best
Klasse 6 E-Kurs,207,sich ueber etwas informieren,find out about sth
Klasse 6 E-Kurs,207,sich interessieren fuer,be interested in
Klasse 6 E-Kurs,207,fuer jemanden stimmen,vote for sb
Klasse 6 E-Kurs,207,Leiter,leader
Klasse 6 E-Kurs,207,Kartenschalter,ticket office
Klasse 6 E-Kurs,207,weniger,less
Klasse 6 E-Kurs,207,ungesundes Essen,junk food
Klasse 6 E-Kurs,207,"viel, viele",a lot (of)
Klasse 6 E-Kurs,207,Kartoffelchips,crisp
Klasse 6 E-Kurs,207,hauptsaechlich,mostly
Klasse 6 E-Kurs,207,"suess, zuckerhaltig",sugary
Klasse 6 E-Kurs,207,Zucker,sugar
Klasse 6 E-Kurs,207,Zeit/Geld ausgeben,spend time/money
Klasse 6 E-Kurs,207,was moechtest du gern,what would you like
Klasse 6 E-Kurs,207,Rat,advice
Klasse 6 E-Kurs,207,mach weiter so,keep it up
Klasse 6 E-Kurs,207,jemandem zustimmen,agree with sb
