classe,page,de,en
Klasse 6 E-Kurs,218,Kutsche,carriage
Klasse 6 E-Kurs,218,Pferd,horse
Klasse 6 E-Kurs,218,etwas ein-/ausschalten,switch sth on/off
Klasse 6 E-Kurs,218,Licht,light
Klasse 6 E-Kurs,218,Information,information
Klasse 6 E-Kurs,218,zerstoeren,destroy
Klasse 6 E-Kurs,218,"nehmen, bringen",take
Klasse 6 E-Kurs,218,Ruine,ruins
Klasse 6 E-Kurs,218,Hoehle,cave
Klasse 6 E-Kurs,218,bauen,build
Klasse 6 E-Kurs,218,Stufe,step
Klasse 6 E-Kurs,218,mein Herr,my lord
Klasse 6 E-Kurs,218,buersten,brush
Klasse 6 E-Kurs,218,den Huegel hinauf,up the hill
Klasse 6 E-Kurs,218,werfen,throw
Klasse 6 E-Kurs,218,Statue,statue
Klasse 6 E-Kurs,218,winken,wave
Klasse 6 E-Kurs,218,fantastisch,fantastic
Klasse 6 E-Kurs,218,Pfad,track
Klasse 6 E-Kurs,218,ein Wort nachschlagen,look up a word
Klasse 6 E-Kurs,218,Insel,island
Klasse 6 E-Kurs,218,Puppe,puppet
