classe,page,de,en
Klasse 6 E-Kurs,214,Polizei,police
Klasse 6 E-Kurs,214,Zukunft,future
Klasse 6 E-Kurs,214,Zug,train
Klasse 6 E-Kurs,214,verheiratet,married
Klasse 6 E-Kurs,214,ledig,single
Klasse 6 E-Kurs,214,etwas gut koennen,be good at sth
Klasse 6 E-Kurs,214,Jahreszeit,season
Klasse 6 E-Kurs,214,Fruehling,spring
Klasse 6 E-Kurs,214,Herbst,autumn
Klasse 6 E-Kurs,214,Winter,winter
Klasse 6 E-Kurs,214,Grad,degree
Klasse 6 E-Kurs,214,kuehl,cool
Klasse 6 E-Kurs,214,windig,windy
Klasse 6 E-Kurs,214,Schnee,snow
Klasse 6 E-Kurs,214,eiskalt,freezing
Klasse 6 E-Kurs,214,minus,minus
Klasse 6 E-Kurs,214,Stein,stone
Klasse 6 E-Kurs,214,Bruecke,bridge
Klasse 6 E-Kurs,214,Huette,cottage
Klasse 6 E-Kurs,214,Kreuz,cross
Klasse 6 E-Kurs,214,Kilometer,kilometre
Klasse 6 E-Kurs,214,fotografieren,take photos
Klasse 6 E-Kurs,214,unten an,at the bottom of
Klasse 6 E-Kurs,214,weit,far
Klasse 6 E-Kurs,214,bekommen,get
