classe,page,de,en
Klasse 6 E-Kurs,199,Nachbar,neighbour
Klasse 6 E-Kurs,199,Postamt,post office
Klasse 6 E-Kurs,199,Werkstatt,garage
Klasse 6 E-Kurs,199,Elektronik,electronics
Klasse 6 E-Kurs,199,Gasse,lane
Klasse 6 E-Kurs,199,Kuchen,cake
Klasse 6 E-Kurs,199,Parkplatz,car park
Klasse 6 E-Kurs,199,Haar,hair
Klasse 6 E-Kurs,199,Frau,woman
Klasse 6 E-Kurs,199,Zeitungshaendler,newsagent
Klasse 6 E-Kurs,199,Briefkasten,letter box
Klasse 6 E-Kurs,199,Friseur,hairdresser
Klasse 6 E-Kurs,199,Stadtplan,map
Klasse 6 E-Kurs,199,Bushaltestelle,bus stop
Klasse 6 E-Kurs,199,Ampel,traffic lights
Klasse 6 E-Kurs,199,Blume,flower
Klasse 6 E-Kurs,199,Viertel,neighbourhood
Klasse 6 E-Kurs,199,Grossbritannien,(Great) Britain
Klasse 6 E-Kurs,199,beliebt,popular
Klasse 6 E-Kurs,199,beliebter,more popular
