classe,page,de,en
Klasse 6 E-Kurs,210,durstig sein,be thirsty
Klasse 6 E-Kurs,210,sauer sein auf jemanden,be cross with sb
Klasse 6 E-Kurs,210,alles,everything
Klasse 6 E-Kurs,210,Stadion,stadium
Klasse 6 E-Kurs,210,enttaeuscht,disappointed
Klasse 6 E-Kurs,210,Kaetzchen,kitten
Klasse 6 E-Kurs,210,Anruf,phone call
Klasse 6 E-Kurs,210,anrufen,call
Klasse 6 E-Kurs,210,jemanden sehr vermissen,miss/like/love sb so much
Klasse 6 E-Kurs,210,positiv,positive
Klasse 6 E-Kurs,210,plaudern,chat
Klasse 6 E-Kurs,210,sich veraendern,change
Klasse 6 E-Kurs,210,Witz,joke
Klasse 6 E-Kurs,210,etwas vergessen,forget about sth
Klasse 6 E-Kurs,210,laecheln,smile
