classe,page,de,en
Klasse 6 E-Kurs,194,Berg,mountain
Klasse 6 E-Kurs,194,See,lake
Klasse 6 E-Kurs,194,Grillfest,barbecue
Klasse 6 E-Kurs,194,herumlaufen,walk around
Klasse 6 E-Kurs,194,sie waren nicht,they weren't
Klasse 6 E-Kurs,194,Wetter,weather
Klasse 6 E-Kurs,194,warm,warm
Klasse 6 E-Kurs,194,heiss,hot
Klasse 6 E-Kurs,194,kalt,cold
Klasse 6 E-Kurs,194,sonnig,sunny
Klasse 6 E-Kurs,194,Sonne,sun
Klasse 6 E-Kurs,194,regnerisch,rainy
Klasse 6 E-Kurs,194,Regen,rain
Klasse 6 E-Kurs,194,schoen,beautiful
Klasse 6 E-Kurs,194,diese,these
Klasse 6 E-Kurs,194,morgen,tomorrow
Klasse 6 E-Kurs,194,geben,give
Klasse 6 E-Kurs,194,witzig,funny
Klasse 6 E-Kurs,194,arm,poor
