classe,page,de,en
Klasse 6 E-Kurs,202,Jacke,jacket
Klasse 6 E-Kurs,202,Hut,hat
Klasse 6 E-Kurs,202,Maske,mask
Klasse 6 E-Kurs,202,Spielzeug,toy
Klasse 6 E-Kurs,202,Publikum,audience
Klasse 6 E-Kurs,202,auswaehlen,pick
Klasse 6 E-Kurs,202,Schauspieler,actor
Klasse 6 E-Kurs,202,zeigen auf,point to
Klasse 6 E-Kurs,202,nachschlagen,look up
Klasse 6 E-Kurs,202,fast,nearly
Klasse 6 E-Kurs,202,albern,silly
Klasse 6 E-Kurs,202,fluestern,whisper
Klasse 6 E-Kurs,202,wenn,if
Klasse 6 E-Kurs,202,wie viele,how many
Klasse 6 E-Kurs,202,besser abschneiden,do better
Klasse 6 E-Kurs,202,Brieffreund,penfriend
Klasse 6 E-Kurs,202,mindestens,at least
Klasse 6 E-Kurs,202,Wegbeschreibung,directions
Klasse 6 E-Kurs,202,den Weg beschreiben,tell the way
Klasse 6 E-Kurs,202,ueberqueren,cross
Klasse 6 E-Kurs,202,rechts/links abbiegen,turn right/left
Klasse 6 E-Kurs,202,die Strasse entlang,along the street
Klasse 6 E-Kurs,202,Meter,metre
Klasse 6 E-Kurs,202,am Laden vorbei,past the shop
Klasse 6 E-Kurs,202,Bank,bank
Klasse 6 E-Kurs,202,Toilettenpapierrolle,toilet roll
Klasse 6 E-Kurs,202,unheimlich,scary
Klasse 6 E-Kurs,202,erschrecken,scare
