classe,page,de,en
Klasse 6 E-Kurs,208,Hand,hand
Klasse 6 E-Kurs,208,Ruecken,back
Klasse 6 E-Kurs,208,Arm,arm
Klasse 6 E-Kurs,208,Faust,fist
Klasse 6 E-Kurs,208,Knie,knee
Klasse 6 E-Kurs,208,natuerlich,of course
Klasse 6 E-Kurs,208,Ofenkartoffel,baked potato
Klasse 6 E-Kurs,208,Nachtisch,dessert
Klasse 6 E-Kurs,208,Pastete,pasty
Klasse 6 E-Kurs,208,Fleisch,meat
Klasse 6 E-Kurs,208,zuvor,before
Klasse 6 E-Kurs,208,Brotdose,lunch box
Klasse 6 E-Kurs,208,Karotte,carrot
Klasse 6 E-Kurs,208,Orangensaft,orange juice
Klasse 6 E-Kurs,208,Arzt,doctor
Klasse 6 E-Kurs,208,dunkel,dark
Klasse 6 E-Kurs,208,Getreide,cereals
Klasse 6 E-Kurs,208,Smoothie,smoothie
Klasse 6 E-Kurs,208,Erdnussbutter,peanut butter
Klasse 6 E-Kurs,208,Getraenk,drink
Klasse 6 E-Kurs,208,genug,enough
