classe,page,de,en
Klasse 6 E-Kurs,211,gross,tall
Klasse 6 E-Kurs,211,klein,short
Klasse 6 E-Kurs,211,sportlich,sporty
Klasse 6 E-Kurs,211,schlau,clever
Klasse 6 E-Kurs,211,nett,kind
Klasse 6 E-Kurs,211,Typ,guy
Klasse 6 E-Kurs,211,gelassen,easy-going
Klasse 6 E-Kurs,211,besonders,especially
Klasse 6 E-Kurs,211,vorziehen,prefer
Klasse 6 E-Kurs,211,Thema,subject
Klasse 6 E-Kurs,211,Nachricht,message
Klasse 6 E-Kurs,211,sich auf etwas freuen,look forward to
Klasse 6 E-Kurs,211,Standardtanz,ballroom dancing
Klasse 6 E-Kurs,211,Gymnastik,gymnastics
Klasse 6 E-Kurs,211,klettern,climb
Klasse 6 E-Kurs,211,Bogenschiessen,archery
Klasse 6 E-Kurs,211,Judo,judo
Klasse 6 E-Kurs,211,tauchen,dive
Klasse 6 E-Kurs,211,geniessen,enjoy
Klasse 6 E-Kurs,211,verlegen,embarrassed
Klasse 6 E-Kurs,211,Schlamm,mud
Klasse 6 E-Kurs,211,Nationalpark,national park
Klasse 6 E-Kurs,211,Suedwesten,south-west
Klasse 6 E-Kurs,211,Tourist,tourist
Klasse 6 E-Kurs,211,Fluss,river
Klasse 6 E-Kurs,211,ueberall,everywhere
Klasse 6 E-Kurs,211,beissen,bite
