classe,page,de,en
Klasse 6 E-Kurs,195,gestern,yesterday
Klasse 6 E-Kurs,195,lesen,read
Klasse 6 E-Kurs,195,etwas tun muessen,have to do sth
Klasse 6 E-Kurs,195,Unterricht,class
Klasse 6 E-Kurs,195,treffen,meet
Klasse 6 E-Kurs,195,Kette,chain
Klasse 6 E-Kurs,195,bekommen,get
Klasse 6 E-Kurs,195,sein Name,its name
Klasse 6 E-Kurs,195,ziemlich,quite
Klasse 6 E-Kurs,195,in der Pause,at break
Klasse 6 E-Kurs,195,allein,alone
Klasse 6 E-Kurs,195,lang,long
Klasse 6 E-Kurs,195,kurz,short
Klasse 6 E-Kurs,195,Mitteilungsblatt,newsletter
Klasse 6 E-Kurs,195,Mittagszeit,lunchtime
Klasse 6 E-Kurs,195,unsportlich,unfit
Klasse 6 E-Kurs,195,fit werden,get fit
Klasse 6 E-Kurs,195,Experiment,experiment
Klasse 6 E-Kurs,195,Theater spielen,act
Klasse 6 E-Kurs,195,machen,do
