classe,page,de,en
Klasse 6 E-Kurs,216,Rettungsdienste,emergency services
Klasse 6 E-Kurs,216,Unfall,accident
Klasse 6 E-Kurs,216,Meile,mile
Klasse 6 E-Kurs,216,verletzen,hurt
Klasse 6 E-Kurs,216,korrigieren,correct
Klasse 6 E-Kurs,216,Postkarte,postcard
Klasse 6 E-Kurs,216,Buchstabe,letter
Klasse 6 E-Kurs,216,Grossbuchstabe,capital letter
Klasse 6 E-Kurs,216,Fehler,mistake
Klasse 6 E-Kurs,216,"Art, Sorte",kind (of)
Klasse 6 E-Kurs,216,Stempel,stamp
Klasse 6 E-Kurs,216,Happy End,happy ending
Klasse 6 E-Kurs,216,Flagge,flag
Klasse 6 E-Kurs,216,Reise,journey
Klasse 6 E-Kurs,216,Pilger,pilgrim
Klasse 6 E-Kurs,216,verlassen,leave
Klasse 6 E-Kurs,216,Schiff,ship
Klasse 6 E-Kurs,216,segeln,sail
Klasse 6 E-Kurs,216,beruehmt,famous
Klasse 6 E-Kurs,216,Seemann,sailor
Klasse 6 E-Kurs,216,kaempfen,fight
Klasse 6 E-Kurs,216,gegen,against
Klasse 6 E-Kurs,216,die spanische Kriegsflotte,the Spanish Armada
