classe,page,de,en
Klasse 6 E-Kurs,213,langsam,slow
Klasse 6 E-Kurs,213,schnell,quick
Klasse 6 E-Kurs,213,aufmerksam zuhoeren,listen carefully
Klasse 6 E-Kurs,213,"ob, wenn",if
Klasse 6 E-Kurs,213,Schritt,step
Klasse 6 E-Kurs,213,vorwaerts,forward
Klasse 6 E-Kurs,213,geradeaus weiter,straight on
Klasse 6 E-Kurs,213,Sicherheit,safety
Klasse 6 E-Kurs,213,Kompass,compass
Klasse 6 E-Kurs,213,Pfeife,whistle
Klasse 6 E-Kurs,213,Plastik,plastic
Klasse 6 E-Kurs,213,Erste-Hilfe-Kasten,first-aid kit
Klasse 6 E-Kurs,213,Wolke,cloud
Klasse 6 E-Kurs,213,wolkig,cloudy
Klasse 6 E-Kurs,213,etwas anziehen,put sth on
Klasse 6 E-Kurs,213,etwas zuruecklassen,leave sth
Klasse 6 E-Kurs,213,Abfall,litter
Klasse 6 E-Kurs,213,Muelleimer,litter bin
Klasse 6 E-Kurs,213,etwas aufheben,pick sth up
