classe,page,de,en
Klasse 6 E-Kurs,215,Boden,ground
Klasse 6 E-Kurs,215,aus,out of
Klasse 6 E-Kurs,215,Fels,rock
Klasse 6 E-Kurs,215,rund,round
Klasse 6 E-Kurs,215,schreien,scream
Klasse 6 E-Kurs,215,rufen,shout
Klasse 6 E-Kurs,215,oben auf,at the top of
Klasse 6 E-Kurs,215,Stimme,voice
Klasse 6 E-Kurs,215,Bahnhof,station
Klasse 6 E-Kurs,215,Bahnsteig,platform
Klasse 6 E-Kurs,215,Fahrgast,passenger
Klasse 6 E-Kurs,215,puenktlich,on time
Klasse 6 E-Kurs,215,verlassen,leave
Klasse 6 E-Kurs,215,keine Panik haben,don't panic
Klasse 6 E-Kurs,215,Krankenwagen,ambulance
Klasse 6 E-Kurs,215,Notfall,emergency
