classe,page,de,en
Klasse 7 G-Kurs,156,retten,save
Klasse 7 G-Kurs,156,mutig,brave
Klasse 7 G-Kurs,156,"ruhig, still; besonnen",calm
Klasse 7 G-Kurs,156,tief,deep
Klasse 7 G-Kurs,156,schwer (Gewicht; Regen),heavy
Klasse 7 G-Kurs,156,hart arbeiten,work hard
Klasse 7 G-Kurs,156,Vater,father
Klasse 7 G-Kurs,156,"sprechen: er sprach, er hat gesprochen",speak: he spoke
Klasse 7 G-Kurs,156,Tochter,daughter
Klasse 7 G-Kurs,156,haben: wir haben gehabt,have: we’ve had
Klasse 7 G-Kurs,156,Unfall,accident
Klasse 7 G-Kurs,156,Polizeibeamter/-beamtin,police officer
Klasse 7 G-Kurs,156,sich gefährlich verhalten,behave dangerously
Klasse 7 G-Kurs,156,"Bauer, Bäuerin; Landwirt/in",farmer
Klasse 7 G-Kurs,156,beschreiben,describe
Klasse 7 G-Kurs,156,"Nachricht, Mitteilung",message
Klasse 7 G-Kurs,156,etwas ausrichten,take a message
Klasse 7 G-Kurs,156,Sind da die Taylors? (am Telefon),Is that the Taylors?
Klasse 7 G-Kurs,156,Wer spricht (da)? (am Telefon),Who’s speaking?
Klasse 7 G-Kurs,156,Hier spricht Rob Blake. (am Telefon),This is Rob Blake.
Klasse 7 G-Kurs,156,"gerade jetzt, genau jetzt",right now
Klasse 7 G-Kurs,156,(quer) über die Felder,across the fields
