classe,page,de,en
Klasse 7 E-Kurs,191,verlassen,"leave, left, left"
Klasse 7 E-Kurs,191,"Muetze, Kappe",cap
Klasse 7 E-Kurs,191,Flughafen,airport
Klasse 7 E-Kurs,191,Ankunft,arrival
Klasse 7 E-Kurs,191,Abflug,departure
Klasse 7 E-Kurs,191,Flugsteig,gate
Klasse 7 E-Kurs,191,Flug,flight
Klasse 7 E-Kurs,191,Flugzeug,plane
Klasse 7 E-Kurs,191,einsteigen,get on
Klasse 7 E-Kurs,191,aussteigen,get off
Klasse 7 E-Kurs,191,Verstehst du?,Do you get it?
Klasse 7 E-Kurs,191,Mir ist es egal.,I don't care.
Klasse 7 E-Kurs,191,Dinosaurier,dinosaur
Klasse 7 E-Kurs,191,Verschwendung,waste
Klasse 7 E-Kurs,191,Katastrophe,disaster
Klasse 7 E-Kurs,191,anfangen,"begin, began, begun"
Klasse 7 E-Kurs,191,Kaufhaus,department store
Klasse 7 E-Kurs,191,Abteilung,department
Klasse 7 E-Kurs,191,Sicherheit,security
Klasse 7 E-Kurs,191,"treten, schiessen",kick
Klasse 7 E-Kurs,191,behalten,"keep, kept, kept"
Klasse 7 E-Kurs,191,Rate mal,Guess what...
Klasse 7 E-Kurs,191,Million,million
Klasse 7 E-Kurs,191,Dollar,dollar
Klasse 7 E-Kurs,191,schliesslich,at last
Klasse 7 E-Kurs,191,genannt werden,be called
Klasse 7 E-Kurs,191,Erdbeben,earthquake
Klasse 7 E-Kurs,191,"Maschine, Geraet",machine
Klasse 7 E-Kurs,191,Haupt-,main
