classe,page,de,en
Klasse 7 E-Kurs,192,Punkt,point
Klasse 7 E-Kurs,192,anders als,different from
Klasse 7 E-Kurs,192,Standpunkt,point of view
Klasse 7 E-Kurs,192,"Kurs, Lehrgang",course
Klasse 7 E-Kurs,192,Zeitungsartikel,article
Klasse 7 E-Kurs,192,Wortbildung,world building
Klasse 7 E-Kurs,192,bedeuten,"mean, meant, meant"
Klasse 7 E-Kurs,192,Zeitung,newspaper
Klasse 7 E-Kurs,192,Das ist Unsinn.,That's rubbish!
Klasse 7 E-Kurs,192,Du hast Recht.,You're right.
Klasse 7 E-Kurs,192,Auf keinen Fall!,No way!
Klasse 7 E-Kurs,192,nicht uebereinstimmen,disagree
Klasse 7 E-Kurs,192,einverstanden sein,agree
Klasse 7 E-Kurs,192,Klingelton,ringtone
Klasse 7 E-Kurs,192,nirgendwo,nowhere
Klasse 7 E-Kurs,192,"Geschaeft, Firma",business
Klasse 7 E-Kurs,192,Transporter,van
Klasse 7 E-Kurs,192,"installieren, einrichten",install
Klasse 7 E-Kurs,192,Ueberwachungskamera,CCTV camera
Klasse 7 E-Kurs,192,Es nervt!,It sucks!
Klasse 7 E-Kurs,192,Kirche,church
Klasse 7 E-Kurs,192,"Kneipe, Lokal",pub
Klasse 7 E-Kurs,192,oder so etwas,or something
Klasse 7 E-Kurs,192,klingen,sound
