classe,page,de,en
Klasse 7 E-Kurs,206,"Also, So, Gut",Anyway
Klasse 7 E-Kurs,206,"sehr schoen, wunderbar",lovely
Klasse 7 E-Kurs,206,Reihe,line
Klasse 7 E-Kurs,206,jemandem die Hand schuetteln,shake sb.'s hand
Klasse 7 E-Kurs,206,kichern,giggle
Klasse 7 E-Kurs,206,"haarig, behaart",hairy
Klasse 7 E-Kurs,206,zaehlen,count
Klasse 7 E-Kurs,206,Marzipan,marzipan
Klasse 7 E-Kurs,206,Wald,forest
Klasse 7 E-Kurs,206,Schinken,ham
Klasse 7 E-Kurs,206,Das waere doch nicht noetig gewesen!,Oh you shouldn't have!
Klasse 7 E-Kurs,206,Kuehlschrank,fridge
Klasse 7 E-Kurs,206,"Lebkuchen, Honigkuchen",gingerbread
Klasse 7 E-Kurs,206,"Alles Liebe, Liebe Gruesse",Lots of love
Klasse 7 E-Kurs,206,erwarten,expect
Klasse 7 E-Kurs,206,Schock,shock
Klasse 7 E-Kurs,206,"erst, nur",only
Klasse 7 E-Kurs,206,sich umdrehen,turn over
Klasse 7 E-Kurs,206,Dusche,shower
Klasse 7 E-Kurs,206,"etwas tun koennen, faehig sein",be able to do sth.
Klasse 7 E-Kurs,206,jn. jmdm. bekanntmachen,introduce sb. to sb.
Klasse 7 E-Kurs,206,sich melden,put up your hand
Klasse 7 E-Kurs,206,"ganz, gesamt",whole
Klasse 7 E-Kurs,206,kuessen,kiss
Klasse 7 E-Kurs,206,"Gesaess, Po",bottom
Klasse 7 E-Kurs,206,Es macht mir nichts aus,I don't mind.
Klasse 7 E-Kurs,206,"einen Scherz vertragen, sie versteht Spass",take a joke
Klasse 7 E-Kurs,206,eigentlich,Actually
