classe,page,de,en
Klasse 7 E-Kurs,196,ungeduldig,impatient
Klasse 7 E-Kurs,196,anklopfen,knock on
Klasse 7 E-Kurs,196,Polizist,police officer
Klasse 7 E-Kurs,196,stoeren,disturb
Klasse 7 E-Kurs,196,glauben,believe
Klasse 7 E-Kurs,196,anders; in anderer Reihenfolge,in a different order
Klasse 7 E-Kurs,196,Vordergrund,foreground
Klasse 7 E-Kurs,196,Hintergrund,background
Klasse 7 E-Kurs,196,strukturieren,structure
Klasse 7 E-Kurs,196,aus vielen Gruenden,for lots of reasons
Klasse 7 E-Kurs,196,erstens,Firstly
Klasse 7 E-Kurs,196,zweitens,Secondly
Klasse 7 E-Kurs,196,drittens,Thirdly
Klasse 7 E-Kurs,196,unabhaengig,independent
Klasse 7 E-Kurs,196,schliesslich,finally
Klasse 7 E-Kurs,196,ideal,ideal
Klasse 7 E-Kurs,196,Absatz,paragraph
Klasse 7 E-Kurs,196,Aussage,statement
Klasse 7 E-Kurs,196,"Notiz, Aushang",notice
Klasse 7 E-Kurs,196,Oma,grandma
Klasse 7 E-Kurs,196,Figur,character
Klasse 7 E-Kurs,196,"Episode, Folge",episode
Klasse 7 E-Kurs,196,Eintritt,entry
Klasse 7 E-Kurs,196,Zuwanderer,migrant
Klasse 7 E-Kurs,196,Hafen,port
Klasse 7 E-Kurs,196,Schiff,ship
Klasse 7 E-Kurs,196,Sklaverei,slavery
