classe,page,de,en
Klasse 7 E-Kurs,189,nirgendwo,not anywhere
Klasse 7 E-Kurs,189,gelangweilt,bored
Klasse 7 E-Kurs,189,"Kehrseite, Nachteil",downside
Klasse 7 E-Kurs,189,"gute Seite, Vorteil",upside
Klasse 7 E-Kurs,189,Mode,fashion
Klasse 7 E-Kurs,189,Einkaufszentrum,shopping mall/centre
Klasse 7 E-Kurs,189,etwas tun duerfen,be allowed to do
Klasse 7 E-Kurs,189,Kultur,culture
Klasse 7 E-Kurs,189,erstaunlich,amazing
Klasse 7 E-Kurs,189,vor zwei Jahren,two years ago
Klasse 7 E-Kurs,189,riesig,huge
Klasse 7 E-Kurs,189,Verkehr,traffic
Klasse 7 E-Kurs,189,grossartig,brilliant
Klasse 7 E-Kurs,189,Verkehrsmittel,transport
Klasse 7 E-Kurs,189,"buchen, reservieren",book
Klasse 7 E-Kurs,189,Museum,museum
Klasse 7 E-Kurs,189,Fahrkarte,Travelcard
Klasse 7 E-Kurs,189,"nur, bloss",just
Klasse 7 E-Kurs,189,Fahrkarte,ticket
