classe,page,de,en
Klasse 7 E-Kurs,204,"mieten, leihen",hire
Klasse 7 E-Kurs,204,"Fuehrerschein, Fahrerlaubnis",driving licence
Klasse 7 E-Kurs,204,"meiner, meine, meins",mine
Klasse 7 E-Kurs,204,"heute Nacht, heute Abend",tonight
Klasse 7 E-Kurs,204,"gluecklicherweise, zum Glueck",luckily
Klasse 7 E-Kurs,204,Finger,finger
Klasse 7 E-Kurs,204,Seite,side
Klasse 7 E-Kurs,204,"Das glaube ich nicht, ich denke nicht",I don't think so.
Klasse 7 E-Kurs,204,Ich glaube ja,I think so.
Klasse 7 E-Kurs,204,"die Nacht/Woche/... zuvor, die Nacht/Woche/... davor",the night/week/... before
Klasse 7 E-Kurs,204,"schmal, eng",narrow
Klasse 7 E-Kurs,204,Kurve,bend
Klasse 7 E-Kurs,204,"schlechter, schlimmer als",worse (than)
Klasse 7 E-Kurs,204,"Signal, (Handy-) Empfang",signal
Klasse 7 E-Kurs,204,"deiner, deine, deins, eurer, eure, eures",yours
Klasse 7 E-Kurs,204,Gebaeude,building
Klasse 7 E-Kurs,204,Akzent,accent
Klasse 7 E-Kurs,204,sich etwas vorstellen,imagine sth.
Klasse 7 E-Kurs,204,hinzufuegen (zu),add (to)
Klasse 7 E-Kurs,204,Nationalhymne,national anthem
Klasse 7 E-Kurs,204,Gott,God
Klasse 7 E-Kurs,204,stolz (auf),proud (of)
Klasse 7 E-Kurs,204,Stolz,pride
Klasse 7 E-Kurs,204,umziehen,move (house)
Klasse 7 E-Kurs,204,tausend,thousand
Klasse 7 E-Kurs,204,"Taschenlampe, Fackel",torch
Klasse 7 E-Kurs,204,ich werde ... tun,I'll do
