classe,page,de,en
Klasse 7 E-Kurs,194,etwas ausrichten,take a message
Klasse 7 E-Kurs,194,eine Nachricht hinterlassen,leave a message
Klasse 7 E-Kurs,194,ich fuerchte,I'm afraid
Klasse 7 E-Kurs,194,jetzt gerade,right now
Klasse 7 E-Kurs,194,"unhoeflich, frech",rude
Klasse 7 E-Kurs,194,neulich,the other day
Klasse 7 E-Kurs,194,"zwischen, unter",among
Klasse 7 E-Kurs,194,wahrscheinlich,probably
Klasse 7 E-Kurs,194,Hast du schon mal ...?,Have you ever...?
Klasse 7 E-Kurs,194,vorbereiten,prepare
Klasse 7 E-Kurs,194,Bist du schon mal in ... gewesen?,Have you ever been to...?
Klasse 7 E-Kurs,194,Traktor,tractor
Klasse 7 E-Kurs,194,einmal,once
Klasse 7 E-Kurs,194,zweimal,twice
Klasse 7 E-Kurs,194,Ergebnis,result
Klasse 7 E-Kurs,194,seit,since
Klasse 7 E-Kurs,194,seit (Zeitdauer),for
Klasse 7 E-Kurs,194,Radtour,cycle tour
Klasse 7 E-Kurs,194,Strassenkreuzung,crossroads
Klasse 7 E-Kurs,194,"Holz, Wald",wood
Klasse 7 E-Kurs,194,Wohnblock,block of flats
