classe,page,de,en
Klasse 7 E-Kurs,195,springen,jump
Klasse 7 E-Kurs,195,Zaun,fence
Klasse 7 E-Kurs,195,Loch,hole
Klasse 7 E-Kurs,195,neben,beside
Klasse 7 E-Kurs,195,ueber ... lachen,laugh at
Klasse 7 E-Kurs,195,Prinzessin,princess
Klasse 7 E-Kurs,195,Prinz,prince
Klasse 7 E-Kurs,195,antreiben,"drive, drove, driven"
Klasse 7 E-Kurs,195,gut umgehen mit,be good with
Klasse 7 E-Kurs,195,roeten,blush
Klasse 7 E-Kurs,195,trainieren,train
Klasse 7 E-Kurs,195,laecheln,smile
Klasse 7 E-Kurs,195,"Busch, Strauch",bush
Klasse 7 E-Kurs,195,voll mit,full of
Klasse 7 E-Kurs,195,abladen,dump
Klasse 7 E-Kurs,195,ein guter Deal,a good deal
Klasse 7 E-Kurs,195,vorschlagen,suggest
Klasse 7 E-Kurs,195,fangen,"catch, caught, caught"
Klasse 7 E-Kurs,195,anbieten,offer
Klasse 7 E-Kurs,195,Buero,office
Klasse 7 E-Kurs,195,fliegen,"fly, flew, flown"
Klasse 7 E-Kurs,195,Fledermaus,bat
Klasse 7 E-Kurs,195,ruhig,calm
Klasse 7 E-Kurs,195,"Lichter, Lampen",lights
Klasse 7 E-Kurs,195,Lass uns nachsehen,Let's have a look
Klasse 7 E-Kurs,195,einschalten,switch on
