classe,page,de,en
Klasse 7 E-Kurs,201,Boot,boat
Klasse 7 E-Kurs,201,Spiel ab!,Pass the ball!
Klasse 7 E-Kurs,201,"jn. schlagen, jn. besiegen",beat sb.
Klasse 7 E-Kurs,201,Schuss,shot
Klasse 7 E-Kurs,201,Pech gehabt!,Hard luck!
Klasse 7 E-Kurs,201,Zusammenfassung,summary
Klasse 7 E-Kurs,201,Rad fahren,cycle
Klasse 7 E-Kurs,201,"Burg, Schloss",castle
Klasse 7 E-Kurs,201,"unter, unterhalb von",below
Klasse 7 E-Kurs,201,das schottische Hochland,the Highlands
Klasse 7 E-Kurs,201,das Vereinigte Koenigreich,the United Kingdom
Klasse 7 E-Kurs,201,das Vereinigte Koenigreich,the UK
Klasse 7 E-Kurs,201,Hauptstadt,capital
Klasse 7 E-Kurs,201,ein eigenes Monster,its own monster
Klasse 7 E-Kurs,201,Feind/in,enemy
Klasse 7 E-Kurs,201,Symbol,symbol
Klasse 7 E-Kurs,201,"Veraenderung, Wechsel",change
Klasse 7 E-Kurs,201,"etwas schliessen, stilllegen",close sth. down
Klasse 7 E-Kurs,201,Kunde/Kundin,customer
Klasse 7 E-Kurs,201,insgesamt,in all
Klasse 7 E-Kurs,201,"Arbeitnehmer/in, Angestellte/r",employee
Klasse 7 E-Kurs,201,wir fragen uns,we ask ourselves
Klasse 7 E-Kurs,201,arbeitslos,unemployed
Klasse 7 E-Kurs,201,Mahlzeit,meal
Klasse 7 E-Kurs,201,"jm. die Schuld geben, jn. Vorwuerfe machen (wegen)",blame sb. (for sth.)
