classe,page,de,en
Klasse 10 G-Kurs,149,vermitteln,mediate
Klasse 10 G-Kurs,149,Revolution,revolution
Klasse 10 G-Kurs,149,Kampagne,campaign
Klasse 10 G-Kurs,149,Qualitaet,quality
Klasse 10 G-Kurs,149,Diskussion,discussion
Klasse 10 G-Kurs,149,ausfegen,sweep
Klasse 10 G-Kurs,149,unmoeglich,impossible
Klasse 10 G-Kurs,149,verkehrt herum,inside out
Klasse 10 G-Kurs,149,etw. aufhaengen,put sth. up
Klasse 10 G-Kurs,149,Ingenieur,engineer
Klasse 10 G-Kurs,149,erhalten,receive
Klasse 10 G-Kurs,149,Prosa,prose
Klasse 10 G-Kurs,149,maennlich,male
Klasse 10 G-Kurs,149,Stereotyp,stereotype
Klasse 10 G-Kurs,149,Nicht-Weisse,people of colour
Klasse 10 G-Kurs,149,Minderheit,minority
Klasse 10 G-Kurs,149,Ingenieurwesen,engineering
