classe,page,de,en
Klasse 10 G-Kurs,147,sich fuer etw. interessieren,care about sth.
Klasse 10 G-Kurs,147,sich kuemmern um,care about
Klasse 10 G-Kurs,147,Politiker,politician
Klasse 10 G-Kurs,147,vertrauen,trust
Klasse 10 G-Kurs,147,Mehrheit,majority
Klasse 10 G-Kurs,147,desinteressiert,uninterested
Klasse 10 G-Kurs,147,langweilig,boring
Klasse 10 G-Kurs,147,ziemlich,quite
Klasse 10 G-Kurs,147,Klappentext,blurb
Klasse 10 G-Kurs,147,wagemutig,daring
Klasse 10 G-Kurs,147,waehrend,during
Klasse 10 G-Kurs,147,scheinen,seem to be
Klasse 10 G-Kurs,147,Stille,silence
Klasse 10 G-Kurs,147,Nadel,needle
Klasse 10 G-Kurs,147,zusammenhalten,stick together
Klasse 10 G-Kurs,147,Stapel,stack
