classe,page,de,en
Klasse 10 E-Kurs,215,still; ruhig; lautlos,silent
Klasse 10 E-Kurs,215,"im Begriff sein, etwas zu tun; kurz davor sein, etwas zu tun",be about to do sth
Klasse 10 E-Kurs,215,von nun an; ab jetzt,from now on
Klasse 10 E-Kurs,215,Reisepass,passport
Klasse 10 E-Kurs,215,sich umarmen,hug
Klasse 10 E-Kurs,215,Charakterisierung,characterization
Klasse 10 E-Kurs,215,etwas charakterisieren; kennzeichnen,characterize sth
Klasse 10 E-Kurs,215,Reaktion; Antwort,response
Klasse 10 E-Kurs,215,Tunnel,tunnel
Klasse 10 E-Kurs,215,bedecken,cover
Klasse 10 E-Kurs,215,ploetzlich,sudden
Klasse 10 E-Kurs,215,kurzer Blick,glimpse
Klasse 10 E-Kurs,215,widerhallen,echo
Klasse 10 E-Kurs,215,sich beeilen; eilen,hurry
Klasse 10 E-Kurs,215,ab und zu; von Zeit zu Zeit,every now and again
Klasse 10 E-Kurs,215,sicherlich; gewiss,certainly
Klasse 10 E-Kurs,215,... und ich auch nicht.,... and neither did I.
Klasse 10 E-Kurs,215,etwas hinunterschlingen; hinunterstuerzen,gulp sth down
