classe,page,de,en
Klasse 10 E-Kurs,218,"AA V, Studentenausweis",LU Lal SE ALLE)
Klasse 10 E-Kurs,218,"etwas melden, anzeigen (bei)",report sth. (to)
Klasse 10 E-Kurs,218,"Vermittlung, Sprachmittlung",mediation
Klasse 10 E-Kurs,218,"historisch, geschichtlich",historical
Klasse 10 E-Kurs,218,"Monument, Denkmal",monument
Klasse 10 E-Kurs,218,"(an)bieten, zur Verfigung stellen",provide
Klasse 10 E-Kurs,218,taglich,daily
Klasse 10 E-Kurs,218,"Minimum, Mindest-, minimal",minimum
Klasse 10 E-Kurs,218,ibersetzen,translate
Klasse 10 E-Kurs,218,eines Tages,some day
Klasse 10 E-Kurs,218,Reaktion (auf),reaction (to)
Klasse 10 E-Kurs,218,(haften) bleiben,"stick stuck,"
Klasse 10 E-Kurs,218,"Geist, Verstand; Gedanken",mind
Klasse 10 E-Kurs,218,"Methode, Technik",technique
Klasse 10 E-Kurs,218,Off-Stimme; (Film-)Kommentar,voice-over suva)
Klasse 10 E-Kurs,218,Nahaufnahme (Film),close-up
Klasse 10 E-Kurs,218,Halbtotale (Film),medium shot
Klasse 10 E-Kurs,218,"Aufnahme, Foto;",shot
Klasse 10 E-Kurs,218,Totale (Film),long shot
Klasse 10 E-Kurs,218,tauschen,swap
