classe,page,de,en
Klasse 10 E-Kurs,212,"einzigartig, einmalig",unique
Klasse 10 E-Kurs,212,"informativ, lehrreich",informative
Klasse 10 E-Kurs,212,"(Natur-)Schutz, Erhaltung,",conservation
Klasse 10 E-Kurs,212,treten (einen Schritt tun),step
Klasse 10 E-Kurs,212,"Rand, Kante",edge
Klasse 10 E-Kurs,212,Plattform; Rampe,platform
Klasse 10 E-Kurs,212,StrauB (Vogel),ostrich
Klasse 10 E-Kurs,212,"wahrhaft(ig), wirklich",truly
Klasse 10 E-Kurs,212,wiegen,weigh
Klasse 10 E-Kurs,212,sich an jn. richten,be aimed at sb.
Klasse 10 E-Kurs,212,"effektiv, wirksam",effective
Klasse 10 E-Kurs,212,"anstelle von, (an)statt",rather than
Klasse 10 E-Kurs,212,"Voraus-, Vorab",advance
Klasse 10 E-Kurs,212,Antwort,reply
