classe,page,de,en
Klasse 10 E-Kurs,220,Seer eee. BPE NR,ewes Swe R ee bhatt
Klasse 10 E-Kurs,220,care about animals.... Tiere,don’t eat meat. really care
Klasse 10 E-Kurs,220,cares?... Na,They are really rich. Who
Klasse 10 E-Kurs,220,(Bundes-)Kanzler/in,chancellor
Klasse 10 E-Kurs,220,Premierminister/in,prime minister
Klasse 10 E-Kurs,220,Politik,politics
Klasse 10 E-Kurs,220,aufmerksam zuhdéren;,pay attention (to)
Klasse 10 E-Kurs,220,"Rente, Pension",pension
Klasse 10 E-Kurs,220,eine Ewigkeit,ages (p/) (infml)
Klasse 10 E-Kurs,220,worum es in der Politik geht,what politics is about
Klasse 10 E-Kurs,220,beweisen; nachweisen,prove
Klasse 10 E-Kurs,220,(Aus-)Wahl,choice
Klasse 10 E-Kurs,220,ein Mitspracherecht haben (in/,have a say (in sth.)
Klasse 10 E-Kurs,220,Demokratie,democracy
Klasse 10 E-Kurs,220,Politiker/in,politician
