classe,page,de,en
Klasse 10 E-Kurs,236,"vage, unbestimmt",vague
Klasse 10 E-Kurs,236,"formell, farmlich (Kleidung)",formal
Klasse 10 E-Kurs,236,Donner,thunder
Klasse 10 E-Kurs,236,"wildern, unerlaubt jagen",*poach
Klasse 10 E-Kurs,236,einen Héchststand/ein Rekordniveau erreicht haben,*be at record level(s)
Klasse 10 E-Kurs,236,"Konsequenz, Folge",*consequence
Klasse 10 E-Kurs,236,"bestimmte(r, s), gewisse(r, s)",°certain
Klasse 10 E-Kurs,236,"Ausrottung, Aussterben",*extinction
Klasse 10 E-Kurs,236,"anti-, gegen",*anti
Klasse 10 E-Kurs,236,Mond,*moon
Klasse 10 E-Kurs,236,Jagd,*hunt
Klasse 10 E-Kurs,236,umgeben,*surround
Klasse 10 E-Kurs,236,"(zuriick-, nach)verfolgen,",*track
