classe,page,de,en
Klasse 10 E-Kurs,234,"spritzen, platschen",°splash
Klasse 10 E-Kurs,234,"zerren, (mit Mühe) ziehen,",“drag
Klasse 10 E-Kurs,234,Ufer (eines Sees),°*shore
Klasse 10 E-Kurs,234,"Versorgung, Lieferung; Vorrat",*supply
Klasse 10 E-Kurs,234,"kurz innehalten, Pause machen",“pause
Klasse 10 E-Kurs,234,Atem,°breath
Klasse 10 E-Kurs,234,to + infinitive / would + infinitive,...“ used
Klasse 10 E-Kurs,234,"will, was friher der Fall war, aber heute",* Wenn man beschreiben
Klasse 10 E-Kurs,234,... verwenden:,dann kann man used to
Klasse 10 E-Kurs,234,Wir wohnten,We used to live in Manchester.
Klasse 10 E-Kurs,234,to be my favourite Friher war,Manchester United used
Klasse 10 E-Kurs,234,mannschaft.,team.
Klasse 10 E-Kurs,234,money on sports Ich habe,used to spend a lot of
Klasse 10 E-Kurs,234,"ausgegeben,",magazines.
Klasse 10 E-Kurs,234,"geht - also um Dinge, die man früher",* Wenn es um Handlungen
Klasse 10 E-Kurs,234,... benutzen:,kann man auch would...
Klasse 10 E-Kurs,234,every Sunday after Opa besuchte,Grandpa would visit us
Klasse 10 E-Kurs,234,Opa pflegte,church.
Klasse 10 E-Kurs,234,long walks in the woods. Wir haben,We would often go for long
Klasse 10 E-Kurs,234,"Zauberei, Magie",°magic
Klasse 10 E-Kurs,234,"Gefühl (von), (...-)Bewusstsein",°sense (of...)
Klasse 10 E-Kurs,234,"runterknallen (auf) (Sonne,",*beat down (on)
Klasse 10 E-Kurs,234,Regen),"beat, beaten (infm!)"
