classe,page,de,en
7,151,Ich mag Fußball nicht. / Ich mag keinen Fußball.,I don’t like football.
7,151,die Gitarre,guitar
7,151,das Fahrrad,bike
7,151,"die (Schirm-)Mütze, die Kappe",cap
7,151,die Kette,chain
7,151,das Buch,book
7,151,"das Handy, das Telefon",phone
7,151,der (Tret-)Roller,scooter
7,151,klein,small
7,151,neu,new
7,151,groß,big
7,151,"dies; diese(r, s)",this
7,151,das Gold; goldfarben,gold
7,151,das Silber; silberfarben,silver
7,151,mit; bei,with
7,151,lesen,(to) read
7,151,"(etwas wohin) tun, legen, stellen, stecken",(to) put
7,151,"der Hut, die Mütze",hat
7,151,singen,(to) sing
7,151,Tut mir leid. / Entschuldigung.,Sorry. / I’m sorry.
7,151,das (dort),that
7,151,"fertig, bereit",ready
7,151,für,for
7,151,die Schule,school
7,151,bitte,please
7,151,"ruhig, still, leise",quiet
7,151,aufstehen,(to) stand up
7,151,sich hinsetzen,(to) sit down
7,151,jn. anschauen; sich etwas anschauen,(to) look at sb./sth.
7,151,öffnen; aufschlagen (Buch),(to) open
7,151,die Hand / die Hände hochstrecken,(to) put your hand(s) up
7,151,programmieren (Computer); kodieren,(to) code
7,151,das Programmieren,coding
7,151,der Code; die Vorwahl(nummer),code (noun)
7,151,"(zu Fuß) gehen, wandern",(to) walk
7,151,das Wandern,walking
7,151,der Spaziergang,walk (noun)
7,151,kochen,(to) cook
7,151,"der Schüler, die Schülerin; der Student, die Studentin",student
7,151,an; in; bei; auf,at
7,151,aber,but
7,151,die Zeit; die Uhrzeit,time
7,151,"der Freund, die Freundin",friend
7,151,... sind Freunde/Freundinnen.,... are friends.
7,151,"beschäftigt sein, (viel) zu tun haben",(to) be busy
7,151,müde,tired
7,151,die Krawatte,tie
7,151,Angst haben (vor),(to) be scared (of)
7,151,von,of
7,151,die (Schul-)Uniform,(school) uniform
7,151,gleich; derselbe/dieselbe/dasselbe/dieselben,the same
7,151,wissen; kennen,(to) know
7,151,britisch,British
7,151,haben,(to) have
7,151,oft,often
7,151,großartig; toll,great
7,151,schrecklich,horrible
7,151,der Klebestift,glue stick
7,151,das Federmäppchen,pencil case
7,151,"der Kugelschreiber, der Stift; der Füller",pen
7,151,das Radiergummi,rubber
7,151,der Bleistift(an)spitzer,pencil sharpener
7,151,"das Schulheft, das Übungsheft",exercise book
7,151,Englisch; englisch,English
7,151,der Apfel,apple
7,151,das Lineal,ruler
7,151,der Schreibtisch,desk
7,151,verschieden; anders (als),different (to)
7,151,Herr Lee,Mr Lee
7,151,"der Lehrer, die Lehrerin",teacher
7,151,Ich habe mich verspätet.,I’m late.
7,151,Verspäte dich nicht.,Don’t be late.
7,151,"wieder, noch einmal",again
7,151,das Fenster,window
7,151,ja,yes
7,151,gehen; fahren,(to) go
7,151,"zu, nach",to
7,151,die Toilette,toilet
7,151,"nun, jetzt",now
7,151,(mit)nehmen; bringen,(to) take
7,151,sagen,(to) say
7,151,"sprechen, reden (mit)",(to) talk (to)
7,151,Lass uns … / Lasst uns …,"Let’s …, Let us …"
7,151,uns,us
7,151,"beginnen, anfangen (mit)",(to) start
7,151,"erste(r, s)",first
7,151,die weiterführende Schule,secondary school
7,151,im Unterricht,in class
7,151,Welche Seite …?,What page …?
7,151,die (Buch-/Heft-)Seite,page (p.)
7,151,verstehen,(to) understand
7,151,helfen,(to) help
7,151,die Frage,question
7,151,die Antwort,answer
7,151,die Antwort auf die Frage,the answer to the question
7,151,"benutzen, verwenden",(to) use
7,151,"Bitte schön. / Hier, bitte.",Here you are.
7,151,"Bitte, gern geschehen. / Nichts zu danken.",You’re welcome.
7,151,fragen,(to) ask
7,151,das Klassenzimmer,classroom
7,151,der Stundenplan,timetable
7,151,die (Unterrichts-)Stunde,lesson
7,151,sie sind,they’re (= they are)
7,151,sie sind nicht,they aren’t
7,151,"der Raum, das Zimmer",room
7,151,schlafen,(to) be asleep
7,151,er ist,he’s (= he is)
7,151,er ist nicht,he isn’t (= he is not)
7,151,"denken, meinen, glauben",(to) think
7,151,Recht haben,(to) be right
7,151,wir sind,we’re (= we are)
7,151,alle(s),all
7,151,die Pause,break
7,151,bald,soon
7,151,die Minute,minute
7,151,sie ist,she’s (= she is)
7,151,"die Leute, die Menschen",people (pl)
7,151,nach der ersten Unterrichtsstunde / nach der Schule,after lesson 1 / after school
7,151,das Mädchen,girl
7,151,der Junge,boy
7,151,"die Nachricht, die Mitteilung",message
7,151,Glück haben,(to) be lucky
7,151,Bis dann. / Tschüs.,See you.
7,151,der Tag,day
7,151,die Woche,week
7,151,am Montag,on Monday
7,151,das (Schul-)Fach,subject
7,151,die Schulversammlung,assembly
7,151,die Geschichte (vergangene Zeiten),history
7,151,"die Geografie, die Erdkunde",geography
7,151,das Mittagessen,lunch
7,151,die Mathe(matik),maths
7,151,die Naturwissenschaft,science
7,151,Französisch; französisch,French
7,151,"das Werken, der Werkunterricht",design and technology
7,151,die Informatik,computing
7,151,der (Schul-)Sport,PE (physical education)
7,151,die Biologie,biology
7,151,weil,because
7,151,"schwer, schwierig; hart",hard
7,151,deutsch; Deutsch; Deutsche/r,German
7,151,"der Ort, der Platz",place
7,151,allein,alone
7,151,unser/e,our
7,151,die Tasche,bag
7,151,"die Kantine, die (Schul-)Mensa",canteen
7,151,der Korridor,corridor
7,151,"die Landkarte, der Stadtplan",map
7,151,das Gebäude,building
7,151,"die Halle, der Saal",hall
7,151,"nahe (bei), in der Nähe von",near
7,151,vielleicht,maybe
7,151,wirklich,really
7,151,immer,always
7,151,"das Essen, das Lebensmittel; das Futter",food
7,151,schlecht; schlimm,bad
7,151,die Oma,grandma
7,151,sehr groß,very big
7,151,mutig,brave
7,151,"freundlich, nett",friendly
7,151,"hilfsbereit; hilfreich, nützlich",helpful
7,151,"nett, freundlich",kind
7,151,"gemein, fies",mean
7,151,wer,who
7,151,traurig,sad
7,151,"dann, danach",then
7,151,frei; kostenlos,free
7,151,heute,today
7,151,der Strand,beach
7,151,(sich) bewegen,(to) move
7,151,langsam,slow
7,151,zu langsam,too slow
7,151,"seltsam, komisch",weird
7,151,"der Ärger, Schwierigkeiten",trouble
7,151,"die dort, jene (dort)",those
7,151,"der Mobber, die Mobberin; der Tyrann, die Tyrannin",bully
7,151,"ihn, ihm",him
7,151,"sie, ihnen",them
7,151,"einige, ein paar; etwas, ein wenig",some
7,151,(immer) noch; trotzdem,still
7,151,"weg, fort",away
7,151,die Freunde/Freundinnen,her friends
7,151,seine Freunde/Freundinnen,his friends
7,151,"dieser, diese, dieses – diese (Plural); jener, jene, jenes – jene (Plural)","this, that – these, those"
7,151,die Meinung,opinion
7,151,"beste(r, s); am besten",best
7,151,wenn (zeitlich),when
7,151,lernen,(to) learn
7,151,"der Wortschatz, das Vokabular; das Vokabelverzeichnis",vocabulary (vocab)
7,151,"die Gedankenkarte, das Wörter­netz; die Mindmap",mind map
7,151,der Weg; die Art und Weise,way
7,151,die Datei; der Ordner; die Liste,file
7,151,das Wort,word
7,151,oder; sonst,or
7,151,(von) A bis Z,(from) A to Z
7,151,machen; herstellen,(to) make
7,151,die Stufe; der Schritt,step
7,151,nützlich; hilfreich,useful
7,151,schwierig; schwer,difficult
7,151,die Familie,family
7,151,"das Heim, das Zuhause",home
7,151,die Tante,aunt
7,151,der Onkel,uncle
7,151,der Bruder,brother
7,151,die Schwester,sister
7,151,"der Cousin, die Cousine",cousin
7,151,die Tochter,daughter
7,151,der Sohn,son
7,151,der Kreis,circle
7,151,"der Nachbar, die Nachbarin",neighbour
7,151,die Stiefmutter,stepmum
7,151,das (Haus-)Tier,pet
7,151,viel/e; sehr viel/e,a lot (of)
7,151,viel/e,lots (of)
7,151,das Kaninchen,rabbit
7,151,der Hamster,hamster
7,151,Hast du dich verlaufen/verirrt?,Are you lost?
7,151,wütend,angry
7,151,"der Tierarzt, die Tierärztin",vet
7,151,das Wochenende,weekend
7,151,die Arbeit,work
7,151,das Haus,house
7,151,laut,loud
7,151,unordentlich,messy
7,151,höflich,polite
7,151,"nur, bloß; erst",only
7,151,die Hausaufgabe(n),homework
7,151,"machen, tun",(to) do
7,151,vermisst,missing
7,151,fliegen,(to) fly
7,151,nennen; rufen; anrufen,(to) call
7,151,"wenn, falls",if
7,151,finden,(to) find
7,151,wollen,(to) want
7,151,aktiv,active
7,151,"niedlich, süß",cute
7,151,schnell,fast
7,151,interessant,interesting
7,151,"besondere(r, s)",special
7,151,die Eidechse,lizard
7,151,"ziemlich, ganz",quite
7,151,der Traum,dream
7,151,der Baum,tree
7,151,der Garten,garden
7,151,das Erdgeschoss,ground floor
7,151,"die Spitze, das obere Ende",top
7,151,die Wohnung,flat
7,151,der Balkon,balcony
7,151,die Garage,garage
7,151,er/sie/es hat,he/she/it has
7,151,"jede(r, s) (einzelne), jeweils",each
7,151,die Lampe,lamp
7,151,"die Tour, die Reise, der Rundgang / die Rundfahrt (durch)",tour (of)
7,151,das Schlafzimmer,bedroom
7,151,das Bad(ezimmer),bathroom
7,151,das Esszimmer,dining room
7,151,die Küche,kitchen
7,151,das Wohnzimmer,living room
7,151,der Schuh,shoe
7,151,"leben, wohnen",(to) live
7,151,"erzählen, sagen",(to) tell
7,151,das Bett,bed
7,151,das Kissen,cushion
7,151,der Kleiderschrank,wardrobe
7,151,der Spiegel,mirror
7,151,"die Kleidung, die Kleidungsstücke",clothes (pl)
7,151,das Regal(brett),"shelf, pl shelves"
7,151,der Roboter,robot
7,151,der Stuhl,chair
7,151,die Schokolade,chocolate
7,151,unter,under
7,151,der Tisch,table
7,151,vor,in front of
7,151,hinter,behind
7,151,neben,next to
7,151,die Tür,door
7,151,ordentlich,tidy
7,151,die Person,person
7,151,"die Bonbons, die Süßigkeiten",sweets (pl)
7,151,sein Terrarium / ihr Terrarium,its terrarium
7,151,"die Wand, die Mauer",wall
7,151,mein/ein eigenes Zimmer,my own room
7,151,das Problem,problem
7,151,die Eltern,parents (pl)
7,151,"natürlich, selbstverständlich",of course
7,151,bei ihrer Mutter (zu Hause/dah…),at her mum’s (house)
7,151,witzig; lustig; seltsam,funny
7,151,sprechen (mit),(to) speak (to)
7,151,später,later
7,151,das Abendessen,dinner
7,151,der Liebling,love
7,151,"unhöflich, frech",rude
7,151,klein,little
7,151,perfekt,perfect
7,151,der Teil (von),part (of)
7,151,"elektrisch, Elektro-",electric
7,151,der Kopfhörer,headphones (pl)
7,151,das Spiel,game
7,151,zurück,back
7,151,am Telefon,on the phone
7,151,das Geräusch; der Lärm,noise
7,151,die Idee,idea
7,151,wichtig,important
7,151,lang,long
7,151,buchstabieren,(to) spell
7,151,das Alphabet,alphabet
7,151,die Adresse,address
7,151,"so, auf diese Art",like this
7,151,Null (im gesprochenen Englisch),oh
7,151,schreiben,(to) write
7,151,"(jm.) etwas präsentieren, vorstellen",(to) present sth. (to sb.)
7,151,modern,modern
7,151,"der Fotograf, die Fotografin",photographer
7,151,"die Reise, die Fahrt; der Weg",journey
7,151,(mit)kommen,(to) come
7,151,der Bus,bus
7,151,mit dem Fahrrad/Bus/...,by bike/bus/...
7,151,das Auto,car
7,151,"der Zug, die Eisenbahn",train
7,151,kurz; klein (Person; Körpergröße),short
7,151,"der Werktag, der Wochentag",weekday
7,151,um 8 Uhr,at 8 o’clock
7,151,"4 Uhr nachmittags, 16 Uhr",4 p.m.
7,151,4 Uhr (früh)morgens,4 a.m.
7,151,das Vereinigte Königreich,the United Kingdom (= the UK)
7,151,die Stunde,hour
7,151,"die (Wand-, Stand-, Turm-)Uhr",clock
7,151,der Morgen,morning
7,151,der Abend,evening
7,151,die Mittagspause,lunchtime
7,151,"das Ende, der Schluss",end
7,151,vor (der Schule / der Unterrichtsstunde),before (school / the lesson)
7,151,warum,why
7,151,die (Tages-)Zeitung,newspaper (kurz auch: paper)
7,151,der Brief,letter
7,151,der Wettbewerb,competition
7,151,(aus)wählen,(to) choose
7,151,"der Gewinner, die Gewinnerin / der Sieger, die Siegerin",winner
7,151,die Krankheit,illness
7,151,der Rollstuhl,wheelchair
7,151,der Ehemann,husband
7,151,das Café,cafe
7,151,aufstehen,(to) get up
7,151,die Dusche,shower
7,151,sich anziehen,(to) get dressed
7,151,das Frühstück,breakfast
7,151,"dauern, (Zeit) brauchen, in Anspruch nehmen",(to) take
7,151,(sich etwas) anschauen; (etwas) beobachten,(to) watch (sth.)
7,151,die Zeile; die Reihe,line
7,151,das Einkaufen; die Einkäufe,shopping
7,151,der Nachmittag,afternoon
7,151,bürsten,(to) brush
7,151,der Zahn,"tooth, pl teeth"
7,151,jeder; alle,everybody
7,151,das Projekt,project
7,151,"das Land, (auch:) die ländliche Gegend",country
7,151,die AG (in der Schule),(school) club
7,151,"das Schauspiel, die darstellende Kunst",drama
7,151,Rad fahren,(to) cycle
7,151,wandern,(to) hike
7,151,"rennen, laufen",(to) run
7,151,das Trampolinspringen/-turnen,trampolining
7,151,die meisten Schulen,most schools
7,151,Welche AGs …?,Which clubs …?
7,151,"das Meer, die See",sea
7,151,der Satz,sentence
7,151,manchmal,sometimes
7,151,"nie, niemals",never
7,151,selten (Adv.),rarely
7,151,das Geheimnis; geheim,secret
7,151,"die Aktivität, die Tätigkeit",activity
7,151,schade; eine Schande,a shame
7,151,Sehr gerne. / Das würde ich sehr gerne.,I’d love to. (= I would love to.)
7,151,"jn. bitten, etwas zu tun",(to) ask sb. to do sth.
7,151,der Plan,plan
7,151,gewinnen,(to) win
7,151,"der Preis, der Gewinn",prize
7,151,"die Feier, die Zeremonie",ceremony
7,151,zeigen,(to) show
7,151,der Artikel,article
7,151,überrascht,surprised
7,151,"senden, schicken",(to) send
7,151,"nächste(r, s)",next
7,151,Leute (als Anrede verwendet),guys (pl)
7,151,sich fühlen; fühlen,(to) feel
7,151,Mitleid haben mit jm.,(to) be/feel sorry for sb.
7,151,sie; ihr,her
7,151,"dumm, blöd; albern",stupid
7,151,hassen,(to) hate
7,151,viel; sehr,much
7,151,Gut gemacht!,Well done.
7,151,die Nachrichten,news
7,151,(sich etwas) holen/besorgen; bekommen,(to) get
7,151,als Gewinner/in,as the winner
7,151,das Geld,money
7,151,die Überschrift,heading
7,151,herausfinden; sich informieren (über),(to) find out (about)
7,151,jm. etwas erklären,(to) explain sth. to sb.
7,151,"(jm.) geschehen, passieren",(to) happen (to sb.)
7,151,geben,(to) give
7,151,zahlen; (etwas) bezahlen,(to) pay (for sth.)
7,151,die Reinigungskraft,cleaner
7,151,das Pfund (britische Währung),pound (£)
7,151,"der Penny, Pence (Plural)","penny (= p), pl pence"
7,151,"etwas nachschlagen, nachschauen",(to) look sth. up
7,151,das Puzzle,jigsaw (puzzle)
7,151,(ein)sammeln,(to) collect
7,151,der Buchstabe,letter
7,151,die Karte,card
7,151,die Sprache,language
7,151,die Gruppe,group
7,151,teilen,(to) share
7,151,"das Spiel, der Wettkampf",match
7,151,das Licht; die Lampe,light
7,151,deutlich/laut sprechen,(to) speak clearly/loudly
7,151,das Kino,cinema
7,151,"der Pier, die Seebrücke",pier
7,151,"das Geschäft, der Laden",shop
7,151,"hektisch, belebt",busy
7,151,"der Palast, das Schloss",palace
7,151,der Herzog,duke
7,151,der Jachthafen,marina
7,151,der Norden; nördlich; Nord-,north
7,151,das Picknick,picnic
7,151,hören,(to) hear
7,151,die Straße (in Ortschaften),street
7,151,üben,(to) practise
7,151,"die Fähigkeit, die Fertigkeit",skill
7,151,die Pommes frites,chips (pl)
7,151,"die Meile (ca. 1,6 km)",mile
7,151,der Kilometer,kilometre (km)
7,151,riechen; schlecht riechen,(to) smell
7,151,"das Kochen, das (gekochte) Essen",cooking
7,151,langweilig,boring
7,151,sauber,clean
7,151,schmutzig,dirty
7,151,unfreundlich,unfriendly
7,151,das Jugendzentrum,youth centre
7,151,das Feld; die Weide,field
7,151,die Wohnsiedlung; das Gewerbegebiet,estate
7,151,die Stadt,town
7,151,verheiratet (mit),married (to)
7,151,sich kümmern um; aufpassen auf,(to) look after
7,151,"der (Haus-)Müll, der Abfall",rubbish
7,151,der (Müll-)Eimer,bin
7,151,auch,also
7,151,die Notiz; der kurze Brief,note
7,151,wie; wie zum Beispiel,like
7,151,boxen,(to) box
7,151,eine Mädchengruppe; eine Gruppe für Mädchen,a girls’ group
7,151,kaufen,(to) buy
7,151,das Dorf,village
7,151,viele,many
7,151,das Krankenhaus,hospital
7,151,die Schlittschuhbahn,ice rink
7,151,"die Bücherei, die Bibliothek",library
7,151,der Supermarkt,supermarket
7,151,das Museum,museum
7,151,das Stadion,stadium
7,151,der Bahnhof,(train) station
7,151,der/die/das größte; am größten,biggest
7,151,überall,everywhere
7,151,der Kopf,head
7,151,der Blindenhund,guide dog
7,151,"der Besucher, die Besucherin; der Gast",visitor
7,151,ein/e andere/r/s; noch ein/e,another
7,151,Deutschland,Germany
7,151,die Information(en),information
7,151,"die Imbissstube, die Fisch mit Pommes frites verkauft",fish and chip shop
7,151,warm,warm
7,151,der Sommer,summer
7,151,"Entschuldigung, … / Entschuldigen Sie, …","Excuse me, …"
7,151,etwas,something
7,151,"das Wetter, die Witterung",weather
7,151,regnerisch,rainy
7,151,sonnig,sunny
7,151,schneebedeckt; verschneit,snowy
7,151,"wolkig, bewölkt",cloudy
7,151,windig,windy
7,151,außerhalb des Pavillon,outside (the Pavilion)
7,151,kalt,cold
7,151,die Frau,"woman, pl women"
7,151,"hinauf, hoch",up
7,151,"reisen, fahren",(to) travel
7,151,"jede(r, s)",every
7,151,die Sekunde,second
7,151,"mehr, weitere",more
7,151,(an)halten; stoppen; aufhören (mit),(to) stop
7,151,kosten,(to) cost
7,151,"verkehrt herum, auf dem Kopf",upside down
7,151,"also, daher",so
7,151,teuer,expensive
7,151,der Tausch,swap
7,151,"heiß, warm",hot
7,151,etwas brauchen,(to) need sth.
7,151,etwas tun müssen,(to) need to do sth.
7,151,der Tipp,tip
7,151,etwas umdrehen,(to) turn sth. (over)
7,151,"etwas aufräumen, sauber machen",(to) clean sth. up
7,151,Willkommen in/an …,Welcome to …
7,151,sodass,so (that)
7,151,"da drüben, dort drüben",over there
7,151,zusammen,together
7,151,tot,dead
7,151,die Maus,"mouse, pl mice"
7,151,Als Nächstes …,Next …
7,151,"bringen, mitbringen",(to) bring
7,151,graben,(to) dig
7,151,(jn. an)bellen,(to) bark (at sb.)
7,151,aussehen,(to) look
7,151,über / mehr als 50,over 50
7,151,jemand,somebody / someone
7,151,der Enkel / die Enkelin,grandson / granddaughter
7,151,die Großeltern,grandparents (pl)
7,151,"die Mahlzeit, das Essen",meal
7,151,"Dinge, die Menschen gebrauchen/benutzen können",things that people can use
7,151,bedeuten; meinen (sagen wollen),(to) mean
7,151,das Spielzeug,toy
7,151,Liebe/r …,Dear …
7,151,das Beispiel,example
7,151,"der Titel, die Überschrift",title
7,151,"der Ausdruck, die (Rede-)Wendung",phrase
7,151,Habt ihr / Hast du (irgendwelche) Fragen?,Do you have any questions?
7,151,"fortfahren, weitermachen; (sich) fortsetzen, weitergehen",(to) continue
7,151,der Zoo,zoo
7,151,(mit dem Fahrrad) fahren,(to) ride (a bike)
7,151,Spaß machen; lustig sein,(to) be fun
7,151,das Thema,topic
7,151,genießen,(to) enjoy
7,151,"die Nachspeise, das Dessert",dessert
7,151,der Geburtstag,birthday
7,151,Herzlichen Glückwunsch zum Geburtstag.,Happy birthday!
7,151,Wann hast du Geburtstag?,When’s your birthday?
7,151,an meinem Geburtstag,on my birthday
7,151,(das) Weihnachten,Christmas
7,151,das Obst,fruit
7,151,das Gelee; der Wackelpudding,jelly
7,151,die Sahne,cream
7,151,die Erdbeere,strawberry
7,151,allergisch (gegen),allergic (to)
7,151,"russisch, Russisch; der Russe, die Russin",Russian
7,151,"indisch; der Inder, die Inderin",Indian
7,151,das Restaurant,restaurant
7,151,das Gericht (die Mahlzeit),dish
7,151,das Fleisch,meat
7,151,vegetarisch; der/die Vegetarier/in,"vegetarian, infml auch: veggie"
7,151,der Käse,cheese
7,151,die Erbse,pea
7,151,die Tomate,"tomato, pl tomatoes"
7,151,das Gewürz,spice
7,151,"normalerweise, meistens",usually
7,151,das Brot,bread
7,151,der Reis,rice
7,151,das Gemüse,vegetables (pl)
7,151,"vegan; der Veganer, die Veganerin",vegan
7,151,gesund,healthy
7,151,"die Einladung (zu, nach)",invitation (to)
7,151,"das (Brat-, Bock-)Würstchen, die Wurst",sausage
7,151,"der Kuchen, die Torte",cake
7,151,der zwölfte Geburtstag,twelfth (12th) birthday
7,151,der Zirkus,circus
7,151,jm. eine SMS schicken,(to) text sb.
7,151,die Jahreszeit; die Saison,season
7,151,das Datum,date
7,151,der erste April,the first of April (1st April)
7,151,ruhen; sich ausruhen,(to) rest
7,151,jonglieren,(to) juggle
7,151,der Ball,ball
7,151,schlafen,(to) sleep
7,151,der Moment,moment
7,151,müssen,must
7,151,stehen; sich (hin)stellen,(to) stand
7,151,"lehren, unterrichten",(to) teach
7,151,liegen,(to) lie
7,151,sitzen; sich setzen,(to) sit
7,151,"tragen, anhaben (Kleidung)",(to) wear
7,151,der Ballon,balloon
7,151,der Unterschied,difference
7,151,das Geschenk,present
7,151,der Zauberkasten,magic set
7,151,Wie wäre es mit einer/einem ... ?,What about a ... ?
7,151,sicher,sure
7,151,schon,already
7,151,das Kochbuch,recipe book
7,151,die Art (von),sort (of)
7,151,die Speisekarte,menu
7,151,der Schinken,ham
7,151,der Salat (als Gericht oder Beilage),salad
7,151,"die Möhre, die Karotte",carrot
7,151,die Melone,melon
7,151,die Limonade,lemonade
7,151,die Einkaufsliste,shopping list
7,151,"die Packung, das Päckchen",packet
7,151,die Zitrone,lemon
7,151,der Zucker,sugar
7,151,die Milch,milk
7,151,"das Stück, der/das Teil",piece
7,151,der Markt,market
7,151,das Gramm,gram (g)
7,151,das Mehl,flour
7,151,der Milliliter,millilitre (ml)
7,151,das Öl,oil
7,151,der Kakao,cocoa
7,151,das Ei,egg
7,151,das Salz,salt
7,151,der Teelöffel,teaspoon
7,151,die Vanille,vanilla
7,151,das Backpulver,baking powder
7,151,"die Glasur, der Zuckerguss",icing
7,151,die Butter,butter
7,151,die Mischung,mixture
7,151,der Backofen,oven
7,151,das/der Grad,degree (*)
7,151,hinzufügen; addieren,(to) add
7,151,etwas zerbrechen,(to) break sth.
7,151,"dekorieren, schmücken",(to) decorate
7,151,die Kultur,culture
7,151,das Hauptgericht,main course
7,151,heißen,be called
7,151,die Zwiebel,onion
7,151,"die Paprika, die Peperoni; der Pfeffer",pepper
7,151,das Huhn; das (Brat-)Hähnchen,chicken
7,151,"köstlich, lecker",delicious
7,151,die Banane,banana
7,151,der Honig,honey
7,151,die Tradition,tradition
7,151,"das Gericht aus kurz angebratenen Zutaten, z. B. kleinen Stücken Fleisch, Fisch und/oder Gemüse",stir-fry
7,151,die Nudeln,noodles (pl)
7,151,der Tee,tea
7,151,der Kaffee,coffee
7,151,"die Art (von), die Sorte (von)",kind (of)
7,151,(jm.) zuwinken,(to) wave (to sb.)
7,151,etwas gut können; gut in etwas sein,(to) be good at sth. / at doing sth.
7,151,nur; bloß; einfach,just
7,151,"kein, keine; verboten",no
7,151,"Nun, ... / Also, ... / Na ja, ...","Well, ..."
7,151,"ein wenig, ein bisschen",a little
7,151,"wahr, richtig",true
7,151,lächeln,(to) smile
7,151,erstaunlich; großartig,amazing
7,151,jm. ist dran / an der Reihe (etwas zu tun),it is sb.’s turn (to do sth.)
7,151,wie man etwas tut / tun kann / tun soll,how to do sth.
7,151,die Wassermelone,watermelon
7,151,die Kartoffel,"potato, pl potatoes"
7,151,beschreiben,(to) describe
7,151,"erforschen, untersuchen, recherchieren",(to) research
7,151,kochen (in Wasser); sieden,(to) boil
7,151,"die Einführung, die Einleitung",introduction
7,151,die Anweisung,instruction
7,151,"klar, deutlich",clear
7,151,"am Meer, an der See",at the seaside
7,151,die Türkei,Turkey
7,151,Berg,mountain
7,151,Meer,sea
7,151,Stadion,stadium
7,151,Schwimmbad,swimming pool
7,151,Spanien,Spain
7,151,Wetter,weather
7,151,vorige / letzte Woche,last week
7,151,"Schön, wieder zusammenzusein.",Nice to be together again.
7,151,"Gib mir fünf! (Aufforderung, gegen die erhobene Hand des Gegenübers zu klatschen, Geste der Freude/Begrüßung)",Give me five!
7,151,geben,give
7,151,gehen: ich ging/fuhr; ich bin gegangen/gefahren,go: I went
7,151,bleiben: ich blieb/ich bin geblieben,stay: I stayed
7,151,Leute (als Anrede verwendet),guys
7,151,gestern,yesterday
7,151,"lesen: ich las, ich habe gelesen",read: I read
7,151,"die USA, die Vereinigten Staaten",the US (= the United States)
7,151,wir hatten kein/keine …,we didn’t have a …
7,151,"einfach, leicht",easy
7,151,wir hatten; wir haben gehabt,have: we had
7,151,sie waren nicht …,they weren’t …
7,151,"streng, strikt",strict
7,151,allein(e),alone
7,151,"mittags, zur Mittagszeit",at lunchtime
7,151,ich würde/möchte gern mitmachen,I’d like to (= I would like to) join
7,151,mitmachen (bei); (einen Klub) beitreten,join
7,151,Jahr(gang),year
7,151,Abenteuer,adventure
7,151,tanzen,dance
7,151,einen Ausflug machen,"do a trip, simple past: did"
