classe,page,de,en
Klasse 8 G-Kurs,168,Zwiebel,onion
Klasse 8 G-Kurs,168,Bohne,bean
Klasse 8 G-Kurs,168,"Diagramm, Tabelle",chart
Klasse 8 G-Kurs,168,"Bevölkerung, Einwohner(zahl)",population
Klasse 8 G-Kurs,168,"Anteil, Prozentsatz",percentage
Klasse 8 G-Kurs,168,Prozent,per cent
Klasse 8 G-Kurs,168,afroamerikanisch; Afroamerikaner/in,African American
Klasse 8 G-Kurs,168,"Titel, Überschrift",title
Klasse 8 G-Kurs,168,Linie; Reihe,line
Klasse 8 G-Kurs,168,"fallen, sinken",go down
Klasse 8 G-Kurs,168,(an)steigen,go up
Klasse 8 G-Kurs,168,Liebe,love
Klasse 8 G-Kurs,168,Kriminalität; Verbrechen,crime
Klasse 8 G-Kurs,168,"Bühnenbild, (Film-)Kulisse",(film) set
Klasse 8 G-Kurs,168,Kostüm,costume
Klasse 8 G-Kurs,168,"tragen; sie wurden getragen (Kostüme, Kleidung)",wear: they were worn
Klasse 8 G-Kurs,168,"elektrisch, Elektro-",electric
Klasse 8 G-Kurs,168,"Reiseleiter/in, Fremdenführer/in; Reiseführer (Buch)",guide
Klasse 8 G-Kurs,168,Schlagzeile,headline
Klasse 8 G-Kurs,168,"Wanderer, Wanderin",hiker
Klasse 8 G-Kurs,168,"erforschen, erkunden",explore
Klasse 8 G-Kurs,168,Gold,gold
Klasse 8 G-Kurs,168,"Unternehmen, Firma",company
Klasse 8 G-Kurs,168,gründen,found
Klasse 8 G-Kurs,168,,ChatGPT fragen
