classe,page,de,en
Klasse 8 G-Kurs,163,Dose,can
Klasse 8 G-Kurs,163,Bier,beer
Klasse 8 G-Kurs,163,Korridor,corridor
Klasse 8 G-Kurs,163,"Farbe, Lack",paint
Klasse 8 G-Kurs,163,Stil,style
Klasse 8 G-Kurs,163,"sie hatten gemacht, hergestellt",they had made
Klasse 8 G-Kurs,163,"Kerl, Typ",guy (infml)
Klasse 8 G-Kurs,163,verrückt,crazy
Klasse 8 G-Kurs,163,verrückt werden,go crazy / went / gone
Klasse 8 G-Kurs,163,mit Farbe besprühen,spray-paint
Klasse 8 G-Kurs,163,angeben (prahlen),show off / showed / shown
Klasse 8 G-Kurs,163,"Freund/in, Kumpel","buddy, pl buddies (infml)"
Klasse 8 G-Kurs,163,"gemeinnützige Arbeit, Sozialdienst",community service
Klasse 8 G-Kurs,163,"buhen, Buh rufen",boo
Klasse 8 G-Kurs,163,"applaudieren, klatschen",clap
Klasse 8 G-Kurs,163,nachdem,after
Klasse 8 G-Kurs,163,"Durchsage, Ansage; Bekanntgabe, Ankündigung",announcement
Klasse 8 G-Kurs,163,Situation,situation
Klasse 8 G-Kurs,163,Denkmal (für jn./etwas),memorial (to sb./sth.)
Klasse 8 G-Kurs,163,Ausschau halten nach,look out for
Klasse 8 G-Kurs,163,Hoffnung,hope
Klasse 8 G-Kurs,163,Punkt,point
Klasse 8 G-Kurs,163,Erstens ...,"Firstly, ..."
Klasse 8 G-Kurs,163,Zweitens ...,"Secondly, ..."
Klasse 8 G-Kurs,163,Drittens ...,"Thirdly, ..."
Klasse 8 G-Kurs,163,"sich anziehen, sich kleiden",dress
Klasse 8 G-Kurs,163,Einerseits ...,On the one hand ...
Klasse 8 G-Kurs,163,Andererseits ...,On the other hand ...
Klasse 8 G-Kurs,163,"sich verletzen, verletzt sein",get hurt / be hurt
Klasse 8 G-Kurs,163,verletzen; wehtun,hurt / hurt / hurt
Klasse 8 G-Kurs,163,,ChatGPT fragen
