classe,page,de,en
Klasse 6 G-Kurs,165,"lesen: ich las, ich habe gelesen",read: I read
Klasse 6 G-Kurs,165,"die USA, die Vereinigten Staaten",the US (= the United States)
Klasse 6 G-Kurs,165,wir hatten kein/keine …,we didn’t have a …
Klasse 6 G-Kurs,165,"einfach, leicht",easy
Klasse 6 G-Kurs,165,wir hatten; wir haben gehabt,have: we had
Klasse 6 G-Kurs,165,sie waren nicht …,they weren’t …
Klasse 6 G-Kurs,165,"streng, strikt",strict
Klasse 6 G-Kurs,165,allein(e),alone
Klasse 6 G-Kurs,165,"mittags, zur Mittagszeit",at lunchtime
Klasse 6 G-Kurs,165,ich würde/möchte gern mitmachen,I’d like to (= I would like to) join
Klasse 6 G-Kurs,165,mitmachen (bei); (einen Klub) beitreten,join
Klasse 6 G-Kurs,165,Jahr(gang),year
Klasse 6 G-Kurs,165,Abenteuer,adventure
Klasse 6 G-Kurs,165,tanzen,dance
Klasse 6 G-Kurs,165,einen Ausflug machen,"do a trip, simple past: did"
Klasse 6 G-Kurs,165,Traum,dream
Klasse 6 G-Kurs,165,"mehr, weitere",more
Klasse 6 G-Kurs,165,lernen,learn
Klasse 6 G-Kurs,165,Mitleid mit jdm. haben,be/feel sorry for sb.
Klasse 6 G-Kurs,165,traurig,sad
Klasse 6 G-Kurs,165,er kam; er ist gekommen,come: he came
Klasse 6 G-Kurs,165,in den Klassenraum (hinein),into the classroom
Klasse 6 G-Kurs,165,er sah; er hat gesehen,see: he saw
Klasse 6 G-Kurs,165,sitzen; sich (hin)setzen,"sit, simple past: sat"
