classe,page,de,en
Klasse 9 E-Kurs,214,tyrannisieren; mobben,bully (verb)
Klasse 9 E-Kurs,214,Mobber/in; Tyrann/in,bully (noun)
Klasse 9 E-Kurs,214,scheusslich; aetzend; gemein,horrible
Klasse 9 E-Kurs,214,umgehen mit; mit etwas fertigwerden; klarkommen,deal with sth.
Klasse 9 E-Kurs,214,Gruppendruck; Gruppenzwang,peer pressure
Klasse 9 E-Kurs,214,Gleichaltriger; Ebenbuertiger,peer
Klasse 9 E-Kurs,214,Interesse,interest
Klasse 9 E-Kurs,214,Mitschueler/in,classmate
Klasse 9 E-Kurs,214,beeinflussen,influence
Klasse 9 E-Kurs,214,dazugehoeren; hineinpassen,fit in
Klasse 9 E-Kurs,214,so ein/e; solch ein/e,such a
Klasse 9 E-Kurs,214,Frage; Problem; Thema,issue
Klasse 9 E-Kurs,214,Zigarette,cigarette
Klasse 9 E-Kurs,214,Ladendiebstahl,shoplifting
Klasse 9 E-Kurs,214,sich wohl fuehlen (bei/mit),be/feel comfortable (with)
Klasse 9 E-Kurs,214,in etwas uebereinstimmen; sich einig sein; sich auf etwas einigen,agree on sth.
Klasse 9 E-Kurs,214,jemandem/etwas zustimmen; mit jemandem/etwas uebereinstimmen,agree with sb./sth.
