classe,page,de,en
Klasse 9 E-Kurs,211,regelmaessig; normal,regular
Klasse 9 E-Kurs,211,ueberhaupt nicht,not ... at all
Klasse 9 E-Kurs,211,das Kochen; Kueche; Essen,cooking
Klasse 9 E-Kurs,211,allgemein,general
Klasse 9 E-Kurs,211,aufnehmen; aufzeichnen,record
Klasse 9 E-Kurs,211,Dia; Dia-Folie,slide
Klasse 9 E-Kurs,211,das Auto/Steuer herumreissen; mit dem Auto ausweichen,swerve
Klasse 9 E-Kurs,211,Enkel,grandson
Klasse 9 E-Kurs,211,Enkelin,granddaughter
Klasse 9 E-Kurs,211,Pferdeschwanz (Frisur),ponytail
Klasse 9 E-Kurs,211,Kinn,chin
Klasse 9 E-Kurs,211,irgendein(e); jede beliebige,any
