classe,page,de,en
Klasse 9 E-Kurs,217,Recht,right
Klasse 9 E-Kurs,217,Wichtigtuer/in,busybody
Klasse 9 E-Kurs,217,Obdachloser; Stadtstreicher/in,tramp
Klasse 9 E-Kurs,217,Schauplatz (z. B. Film/Geschichte),setting
Klasse 9 E-Kurs,217,Handlungsverlauf (z. B. Film/Geschichte),plot
Klasse 9 E-Kurs,217,Empfehlung,recommendation
Klasse 9 E-Kurs,217,unheimlich; gruselig,spooky
Klasse 9 E-Kurs,217,Gespenst; Spuk,spook
Klasse 9 E-Kurs,217,Unkraut,weed
Klasse 9 E-Kurs,217,gefrieren; erstarren,"freeze, froze, frozen"
Klasse 9 E-Kurs,217,sieh selbst; sehen Sie selbst,See for yourself
Klasse 9 E-Kurs,217,eigen; eigene(r),of one's own
Klasse 9 E-Kurs,217,anstandig; angesehen; ehrbar,respectable
Klasse 9 E-Kurs,217,eine Weile; einige Zeit,a while
Klasse 9 E-Kurs,217,den Kopf schuetteln,"shake (head), shook, shaken"
Klasse 9 E-Kurs,217,Schlafenszeit,bedtime
Klasse 9 E-Kurs,217,Dann mal los!; Ab mit dir!,Off you go!
Klasse 9 E-Kurs,217,jn. haenseln; sich ueber jn. lustig machen,tease sb.
Klasse 9 E-Kurs,217,geheimnisvoll,mysterious
Klasse 9 E-Kurs,217,Werkzeug,tool
Klasse 9 E-Kurs,217,jn. im Auge behalten; (ein wachsames) Auge haben,keep an eye on sb./sth.
Klasse 9 E-Kurs,217,zauberhaft; Zauberei; Magie,magic
Klasse 9 E-Kurs,217,Dusche; (sich) duschen,shower
Klasse 9 E-Kurs,217,"Na los, mach weiter!",Go on.
