classe,page,de,en
Klasse 9 E-Kurs,210,fantastisch; wunderschoen,fantastic
Klasse 9 E-Kurs,210,sich anmelden fuer; teilnehmen an,enter (for)
Klasse 9 E-Kurs,210,persoenlich,personal
Klasse 9 E-Kurs,210,Vieh; Rinder,cattle
Klasse 9 E-Kurs,210,der/die/das naechstgelegene,the nearest
Klasse 9 E-Kurs,210,Pferd,horse
Klasse 9 E-Kurs,210,reparieren,repair
Klasse 9 E-Kurs,210,wert,worth
Klasse 9 E-Kurs,210,sich umdrehen; sich ueberschlagen,turn over
Klasse 9 E-Kurs,210,verkehrt herum; kopfueber,upside down
Klasse 9 E-Kurs,210,Reifen,tyre
Klasse 9 E-Kurs,210,wasserdicht; wasserfest; wasserundurchlaessig,waterproof
Klasse 9 E-Kurs,210,rasen; schnell fahren; Rennen; Wettrennen,race
Klasse 9 E-Kurs,210,Zahl; Ziffer; Person; Figur,figure
