classe,page,de,en
Klasse 9 E-Kurs,216,Eintrag (in Woerterbuch/Tagebuch),entry
Klasse 9 E-Kurs,216,gleichberechtigt,equal
Klasse 9 E-Kurs,216,negative Einstellung,negativity
Klasse 9 E-Kurs,216,Umgebung,vicinity
Klasse 9 E-Kurs,216,Ignoranz; Unwissenheit,ignorance
Klasse 9 E-Kurs,216,Einheit; innere Geschlossenheit,unity
Klasse 9 E-Kurs,216,jemanden jemandem vorstellen; jemanden mit jemandem bekanntmachen,introduce sb. to sb.
Klasse 9 E-Kurs,216,Nerv nicht; geh mir/uns nicht auf die Nerven,Don't be a pain.
Klasse 9 E-Kurs,216,Schmerzen,pain
Klasse 9 E-Kurs,216,indirekt,indirect
Klasse 9 E-Kurs,216,direkt; unmittelbar,direct
Klasse 9 E-Kurs,216,exakt; genau,exact
Klasse 9 E-Kurs,216,Befehl,command
Klasse 9 E-Kurs,216,Wunsch; Bitte; Anfrage,request
Klasse 9 E-Kurs,216,Vorhang; Gardine,curtain
Klasse 9 E-Kurs,216,jemanden warnen; jemanden ermahnen,warn sb.
Klasse 9 E-Kurs,216,Hausbesetzer/in,squatter
Klasse 9 E-Kurs,216,Kerze,candle
Klasse 9 E-Kurs,216,haemmern,hammer
Klasse 9 E-Kurs,216,"guten Grund haben; alles Recht haben, etwas zu tun",have every right to do sth.
