classe,page,de,en
Klasse 9 E-Kurs,213,Richtung Westen gehen/fahren,head west
Klasse 9 E-Kurs,213,Kofferraum (Auto),boot
Klasse 9 E-Kurs,213,auftauchen; erscheinen,appear
Klasse 9 E-Kurs,213,ueberholen,overtake
Klasse 9 E-Kurs,213,tyrannisieren; mobben,bully (verb)
Klasse 9 E-Kurs,213,Verkaufsschalter; Ladentheke,counter
Klasse 9 E-Kurs,213,Weile,while
Klasse 9 E-Kurs,213,Referat; Praesentation,presentation
Klasse 9 E-Kurs,213,kopieren; abschreiben,copy
Klasse 9 E-Kurs,213,Struktur,structure
Klasse 9 E-Kurs,213,Materialien; Hilfsmittel,materials
Klasse 9 E-Kurs,213,sicherstellen; darauf achten; dafuer sorgen,make sure that
Klasse 9 E-Kurs,213,visuelle Materialien; Hilfsmittel,visuals
Klasse 9 E-Kurs,213,Thema,topic
Klasse 9 E-Kurs,213,Respekt; respektieren,respect
Klasse 9 E-Kurs,213,eifersuechtig auf; neidisch auf,jealous (of)
Klasse 9 E-Kurs,213,loeschen,delete
Klasse 9 E-Kurs,213,nichts Besonderes; kein Drama,no big deal
Klasse 9 E-Kurs,213,verschwinden,go away
Klasse 9 E-Kurs,213,Ende (eines Textes),ending
Klasse 9 E-Kurs,213,Cybermobbing,cyberbullying
Klasse 9 E-Kurs,213,Opfer,victim
Klasse 9 E-Kurs,213,Zuschauer/in; unbeteiligter Beobachter/in,bystander
