classe,page,de,en
Klasse 9 E-Kurs,218,Gespraech; Unterhaltung,conversation
Klasse 9 E-Kurs,218,"Dinge, die man tun und lassen sollte",dos and don'ts
Klasse 9 E-Kurs,218,Schueleraustausch,exchange
Klasse 9 E-Kurs,218,Schritt fuer Schritt,step by step
Klasse 9 E-Kurs,218,uebrigens,by the way
Klasse 9 E-Kurs,218,Bis dann.,See you around.
Klasse 9 E-Kurs,218,irgendwann,sometime
Klasse 9 E-Kurs,218,umschreiben; mit anderen Worten sagen,paraphrase
Klasse 9 E-Kurs,218,hoehere Schule; Fachhochschule,college
Klasse 9 E-Kurs,218,Zutat; Bestandteil,ingredient
Klasse 9 E-Kurs,218,Sauce,sauce
Klasse 9 E-Kurs,218,Essen zum Mitnehmen,takeaway
Klasse 9 E-Kurs,218,etwas aufheben; etwas (aus einem Geschaeft) mitbringen,pick sth. up
Klasse 9 E-Kurs,218,jn. abholen,pick sb. up
Klasse 9 E-Kurs,218,Staubsauger,vacuum cleaner
Klasse 9 E-Kurs,218,Waschmaschine,washing machine
Klasse 9 E-Kurs,218,buegeln; Buegeleisen,iron
Klasse 9 E-Kurs,218,verdienen (Geld),earn
Klasse 9 E-Kurs,218,verwalten; regeln,manage
