classe,page,de,en
Klasse 9 E-Kurs,223,Klappentext (eines Buches),blurb
Klasse 9 E-Kurs,223,"so tun, als ob man etwas waere",pretend (to do sth.)
Klasse 9 E-Kurs,223,um zu,in order to
Klasse 9 E-Kurs,223,etwas erkennen; sich einer Sache bewusst werden,realize sth.
Klasse 9 E-Kurs,223,kompliziert,complicated
Klasse 9 E-Kurs,223,jn. anluegen,lie (to sb.)
Klasse 9 E-Kurs,223,Luege,lie
Klasse 9 E-Kurs,223,sich melden; seine/ihre Hand heben,put up one's hand
Klasse 9 E-Kurs,223,Bewerbungsformular; Antragsformular,application form
Klasse 9 E-Kurs,223,Steg; Uferpromenade (aus Holz),boardwalk
Klasse 9 E-Kurs,223,Programm; (Fernseh-/Radio-) Sendung,program (AE)
Klasse 9 E-Kurs,223,Programm; (Fernseh-/Radio-) Sendung,programme (BE)
Klasse 9 E-Kurs,223,Bewerbung; Antrag; Formular,application
Klasse 9 E-Kurs,223,Bluse,blouse
Klasse 9 E-Kurs,223,Lippenstift,lipstick
Klasse 9 E-Kurs,223,froehlich; gut gelaunt,cheerful
Klasse 9 E-Kurs,223,lockig,curly
Klasse 9 E-Kurs,223,Neon; neonfarbig,neon
