classe,page,de,en
Klasse 9 E-Kurs,227,Profil; Beschreibung; Portraet,profile
Klasse 9 E-Kurs,227,normal; ueblich; Standard-,standard
Klasse 9 E-Kurs,227,einfach; elementar,basic
Klasse 9 E-Kurs,227,einfallsreich; kreativ,imaginative
Klasse 9 E-Kurs,227,Hunde-Welpe,puppy
Klasse 9 E-Kurs,227,kreativ,creative
Klasse 9 E-Kurs,227,etwas suchen; nach etwas suchen,search for sth.
Klasse 9 E-Kurs,227,auftauchen; herauskommen; aufkommen (Frage),come up
Klasse 9 E-Kurs,227,Nur zu!; Dann mal los.,Go ahead.
Klasse 9 E-Kurs,227,eitel,vain
Klasse 9 E-Kurs,227,Kritiker/in,critic
Klasse 9 E-Kurs,227,eigentlich; tatsaechlich,actually
Klasse 9 E-Kurs,227,posten (im Internet),post
Klasse 9 E-Kurs,227,Depression,depression
Klasse 9 E-Kurs,227,Astronaut/in,astronaut
Klasse 9 E-Kurs,227,Kuenstler/in,artist
