classe,page,de,en
Klasse 9 E-Kurs,207,Aborigine; die Ureinwohner betreffend,Aboriginal
Klasse 9 E-Kurs,207,Spitzname,nickname
Klasse 9 E-Kurs,207,landeinwaerts; im Landesinneren,inland
Klasse 9 E-Kurs,207,Landschaft,landscape
Klasse 9 E-Kurs,207,Klima,climate
Klasse 9 E-Kurs,207,Riff,reef
Klasse 9 E-Kurs,207,Verbot von,ban (on)
Klasse 9 E-Kurs,207,der/die/das bekannteste; am bekanntesten,best-known
Klasse 9 E-Kurs,207,flach; eben,flat
Klasse 9 E-Kurs,207,zentral,central
Klasse 9 E-Kurs,207,brennen; verbrennen,burn
Klasse 9 E-Kurs,207,Buerger/in,citizen
Klasse 9 E-Kurs,207,weitermachen; fortsetzen; sich fortsetzen,continue
Klasse 9 E-Kurs,207,geboren werden/sein,be born
Klasse 9 E-Kurs,207,vergleichen mit; sich vergleichen lassen,compare (with/to)
Klasse 9 E-Kurs,207,sich niederlassen; sich ansiedeln,settle
Klasse 9 E-Kurs,207,gross,large
Klasse 9 E-Kurs,207,Pruefung,exam
Klasse 9 E-Kurs,207,Kamel,camel
Klasse 9 E-Kurs,207,als; da; weil,as
Klasse 9 E-Kurs,207,Experte; Expertin,expert
Klasse 9 E-Kurs,207,einheimische Tiere/Pflanzen,native animals/plants
Klasse 9 E-Kurs,207,wie zum Beispiel,such as
Klasse 9 E-Kurs,207,leiden an; erleiden,suffer (from)
