classe,page,de,en
Klasse 9 E-Kurs,222,sehr interessiert; begeistert,keen
Klasse 9 E-Kurs,222,etwas sehr interessiert sein; etwas unbedingt tun wollen,be keen on sth./doing sth.
Klasse 9 E-Kurs,222,"Referenz; Empfehlung; jemand, der eine Referenz erteilt",reference
Klasse 9 E-Kurs,222,Anschreiben; Begleitschreiben; Motivationsschreiben,cover letter
Klasse 9 E-Kurs,222,Sehr geehrte Damen und Herren,Dear Sir/Madam
Klasse 9 E-Kurs,222,Anzeige; Inserat; Annonce,advertisement
Klasse 9 E-Kurs,222,Anzeige,advert
Klasse 9 E-Kurs,222,geeignet; passend,suitable
Klasse 9 E-Kurs,222,beifuegen; beilegen (einem Brief),enclose
Klasse 9 E-Kurs,222,Mit freundlichen Gruessen,Yours faithfully
Klasse 9 E-Kurs,222,relevant; wichtig,relevant
Klasse 9 E-Kurs,222,mit jmd. gut befreundet sein,be (good) friends with sb.
Klasse 9 E-Kurs,222,aber; allerdings; jedoch,though
Klasse 9 E-Kurs,222,bewundern,admire
Klasse 9 E-Kurs,222,Stil,style
Klasse 9 E-Kurs,222,Rede; Sprechweise,speech
Klasse 9 E-Kurs,222,ganz sicher; ganz bestimmt,for sure
Klasse 9 E-Kurs,222,etwas verschicken,send sth. out
