classe,page,de,en
Klasse 5 E-Kurs,228,die Familie,family
Klasse 5 E-Kurs,228,"das Heim, das Zuhause",home
Klasse 5 E-Kurs,228,die Tante,aunt
Klasse 5 E-Kurs,228,der Onkel,uncle
Klasse 5 E-Kurs,228,der Bruder,brother
Klasse 5 E-Kurs,228,die Schwester,sister
Klasse 5 E-Kurs,228,"der Cousin, die Cousine",cousin
Klasse 5 E-Kurs,228,die Tochter,daughter
Klasse 5 E-Kurs,228,der Sohn,son
Klasse 5 E-Kurs,228,der Kreis,circle
Klasse 5 E-Kurs,228,"der Nachbar, die Nachbarin",neighbour
Klasse 5 E-Kurs,228,die Stiefmutter,stepmum
Klasse 5 E-Kurs,228,das (Haus-)Tier,pet
Klasse 5 E-Kurs,228,viel/e; sehr viel/e,a lot (of)
Klasse 5 E-Kurs,228,viel/e,lots (of)
Klasse 5 E-Kurs,228,das Kaninchen,rabbit
Klasse 5 E-Kurs,228,der Hamster,hamster
Klasse 5 E-Kurs,228,Hast du dich verlaufen/verirrt?,Are you lost?
Klasse 5 E-Kurs,228,wütend,angry
Klasse 5 E-Kurs,228,"der Tierarzt, die Tierärztin",vet
Klasse 5 E-Kurs,228,,ChatGPT fragen
