classe,page,de,en
Klasse 5 E-Kurs,223,"die Leute, die Menschen",people (pl)
Klasse 5 E-Kurs,223,nach der ersten Unterrichtsstunde / nach der Schule,after lesson 1 / after school
Klasse 5 E-Kurs,223,das Mädchen,girl
Klasse 5 E-Kurs,223,der Junge,boy
Klasse 5 E-Kurs,223,"die Nachricht, die Mitteilung",message
Klasse 5 E-Kurs,223,Glück haben,(to) be lucky
Klasse 5 E-Kurs,223,Bis dann. / Tschüs.,See you.
Klasse 5 E-Kurs,223,der Tag,day
Klasse 5 E-Kurs,223,die Woche,week
Klasse 5 E-Kurs,223,am Montag,on Monday
Klasse 5 E-Kurs,223,das (Schul-)Fach,subject
Klasse 5 E-Kurs,223,die Schulversammlung,assembly
Klasse 5 E-Kurs,223,die Geschichte (vergangene Zeiten),history
Klasse 5 E-Kurs,223,"die Geografie, die Erdkunde",geography
Klasse 5 E-Kurs,223,das Mittagessen,lunch
Klasse 5 E-Kurs,223,die Mathe(matik),maths
