classe,page,de,en
Klasse 5 E-Kurs,221,(mit)nehmen; bringen,(to) take
Klasse 5 E-Kurs,221,sagen,(to) say
Klasse 5 E-Kurs,221,"sprechen, reden (mit)",(to) talk (to)
Klasse 5 E-Kurs,221,Lass uns … / Lasst uns …,"Let’s …, Let us …"
Klasse 5 E-Kurs,221,uns,us
Klasse 5 E-Kurs,221,"beginnen, anfangen (mit)",(to) start
Klasse 5 E-Kurs,221,"erste(r, s)",first
Klasse 5 E-Kurs,221,die weiterführende Schule,secondary school
Klasse 5 E-Kurs,221,im Unterricht,in class
Klasse 5 E-Kurs,221,Welche Seite …?,What page …?
Klasse 5 E-Kurs,221,die (Buch-/Heft-)Seite,page (p.)
Klasse 5 E-Kurs,221,verstehen,(to) understand
Klasse 5 E-Kurs,221,helfen,(to) help
Klasse 5 E-Kurs,221,die Frage,question
Klasse 5 E-Kurs,221,die Antwort,answer
Klasse 5 E-Kurs,221,die Antwort auf die Frage,the answer to the question
Klasse 5 E-Kurs,221,"benutzen, verwenden",(to) use
Klasse 5 E-Kurs,221,"Bitte schön. / Hier, bitte.",Here you are.
Klasse 5 E-Kurs,221,"Bitte, gern geschehen. / Nichts zu danken.",You’re welcome.
