classe,page,de,en
Klasse 5 E-Kurs,233,der Kopfhörer,headphones (pl)
Klasse 5 E-Kurs,233,das Spiel,game
Klasse 5 E-Kurs,233,zurück,back
Klasse 5 E-Kurs,233,am Telefon,on the phone
Klasse 5 E-Kurs,233,das Geräusch; der Lärm,noise
Klasse 5 E-Kurs,233,die Idee,idea
Klasse 5 E-Kurs,233,wichtig,important
Klasse 5 E-Kurs,233,lang,long
Klasse 5 E-Kurs,233,buchstabieren,(to) spell
Klasse 5 E-Kurs,233,das Alphabet,alphabet
Klasse 5 E-Kurs,233,die Adresse,address
Klasse 5 E-Kurs,233,"so, auf diese Art",like this
Klasse 5 E-Kurs,233,Null (im gesprochenen Englisch),oh
Klasse 5 E-Kurs,233,schreiben,(to) write
Klasse 5 E-Kurs,233,"(jm.) etwas präsentieren, vorstellen",(to) present sth. (to sb.)
Klasse 5 E-Kurs,233,modern,modern
Klasse 5 E-Kurs,233,"der Fotograf, die Fotografin",photographer
