classe,page,de,en
Klasse 5 E-Kurs,237,manchmal,sometimes
Klasse 5 E-Kurs,237,"nie, niemals",never
Klasse 5 E-Kurs,237,selten (Adv.),rarely
Klasse 5 E-Kurs,237,das Geheimnis; geheim,secret
Klasse 5 E-Kurs,237,"die Aktivität, die Tätigkeit",activity
Klasse 5 E-Kurs,237,schade; eine Schande,a shame
Klasse 5 E-Kurs,237,Sehr gerne. / Das würde ich sehr gerne.,I’d love to. (= I would love to.)
Klasse 5 E-Kurs,237,"jn. bitten, etwas zu tun",(to) ask sb. to do sth.
Klasse 5 E-Kurs,237,der Plan,plan
Klasse 5 E-Kurs,237,gewinnen,(to) win
Klasse 5 E-Kurs,237,"der Preis, der Gewinn",prize
Klasse 5 E-Kurs,237,"die Feier, die Zeremonie",ceremony
Klasse 5 E-Kurs,237,zeigen,(to) show
Klasse 5 E-Kurs,237,der Artikel,article
Klasse 5 E-Kurs,237,überrascht,surprised
