classe,page,de,en
Klasse 5 E-Kurs,229,das Wochenende,weekend
Klasse 5 E-Kurs,229,die Arbeit,work
Klasse 5 E-Kurs,229,das Haus,house
Klasse 5 E-Kurs,229,laut,loud
Klasse 5 E-Kurs,229,unordentlich,messy
Klasse 5 E-Kurs,229,höflich,polite
Klasse 5 E-Kurs,229,"nur, bloß; erst",only
Klasse 5 E-Kurs,229,die Hausaufgabe(n),homework
Klasse 5 E-Kurs,229,"machen, tun",(to) do
Klasse 5 E-Kurs,229,vermisst,missing
Klasse 5 E-Kurs,229,fliegen,(to) fly
Klasse 5 E-Kurs,229,nennen; rufen; anrufen,(to) call
Klasse 5 E-Kurs,229,"wenn, falls",if
Klasse 5 E-Kurs,229,finden,(to) find
Klasse 5 E-Kurs,229,wollen,(to) want
Klasse 5 E-Kurs,229,aktiv,active
Klasse 5 E-Kurs,229,"niedlich, süß",cute
