classe,page,de,en
Klasse 5 E-Kurs,245,Willkommen in/an …,Welcome to …
Klasse 5 E-Kurs,245,sodass,so (that)
Klasse 5 E-Kurs,245,"da drüben, dort drüben",over there
Klasse 5 E-Kurs,245,zusammen,together
Klasse 5 E-Kurs,245,tot,dead
Klasse 5 E-Kurs,245,die Maus,"mouse, pl mice"
Klasse 5 E-Kurs,245,Als Nächstes …,Next …
Klasse 5 E-Kurs,245,"bringen, mitbringen",(to) bring
Klasse 5 E-Kurs,245,graben,(to) dig
Klasse 5 E-Kurs,245,(jn. an)bellen,(to) bark (at sb.)
Klasse 5 E-Kurs,245,aussehen,(to) look
Klasse 5 E-Kurs,245,über / mehr als 50,over 50
Klasse 5 E-Kurs,245,jemand,somebody / someone
Klasse 5 E-Kurs,245,der Enkel / die Enkelin,grandson / granddaughter
Klasse 5 E-Kurs,245,die Großeltern,grandparents (pl)
Klasse 5 E-Kurs,245,"die Mahlzeit, das Essen",meal
Klasse 5 E-Kurs,245,"Dinge, die Menschen gebrauchen/benutzen können",things that people can use
Klasse 5 E-Kurs,245,bedeuten; meinen (sagen wollen),(to) mean
Klasse 5 E-Kurs,245,das Spielzeug,toy
Klasse 5 E-Kurs,245,,ChatGPT fragen
