classe,page,de,en
Klasse 8 E-Kurs,196,bauen,build
Klasse 8 E-Kurs,196,zerstören,destroy
Klasse 8 E-Kurs,196,Terrorist,terrorist
Klasse 8 E-Kurs,196,Stufe,step
Klasse 8 E-Kurs,196,Krone,crown
Klasse 8 E-Kurs,196,Nase,nose
Klasse 8 E-Kurs,196,Platz,court
Klasse 8 E-Kurs,196,Spielplatz,playground
Klasse 8 E-Kurs,196,Eisbahn,ice rink
Klasse 8 E-Kurs,196,verbinden,connect
Klasse 8 E-Kurs,196,Hängebrücke,suspension bridge
Klasse 8 E-Kurs,196,hängen,hang
Klasse 8 E-Kurs,196,Kabel,cable
Klasse 8 E-Kurs,196,nach,after
Klasse 8 E-Kurs,196,Tatsache,fact
Klasse 8 E-Kurs,196,Was sonst,What else
Klasse 8 E-Kurs,196,Bedeutung,meaning
Klasse 8 E-Kurs,196,unbekannt,unknown
