classe,page,de,en
Klasse 8 E-Kurs,204,Rat,a piece of advice
Klasse 8 E-Kurs,204,Präposition,preposition
Klasse 8 E-Kurs,204,Vorlieben,likes and dislikes
Klasse 8 E-Kurs,204,kommunizieren,communicate
Klasse 8 E-Kurs,204,Sozialdienst,community service
Klasse 8 E-Kurs,204,rollen,roll
Klasse 8 E-Kurs,204,losgehen,go off
Klasse 8 E-Kurs,204,kurze Hose,shorts
Klasse 8 E-Kurs,204,sauber,clean
Klasse 8 E-Kurs,204,so,like that
Klasse 8 E-Kurs,204,ignorieren,ignore
Klasse 8 E-Kurs,204,Lebensmittelgeschäft,grocery store
Klasse 8 E-Kurs,204,schieben,push
Klasse 8 E-Kurs,204,Entschuldigung,Do you mind
Klasse 8 E-Kurs,204,schlau,smart
Klasse 8 E-Kurs,204,während,during
Klasse 8 E-Kurs,204,Wange,cheek
Klasse 8 E-Kurs,204,Beeil dich,Hurry up
Klasse 8 E-Kurs,204,Aufregung,excitement
