classe,page,de,en
Klasse 8 E-Kurs,212,Zweig,twig
Klasse 8 E-Kurs,212,Keks,cracker
Klasse 8 E-Kurs,212,fließen,flow
Klasse 8 E-Kurs,212,bekannt sein,be well known
Klasse 8 E-Kurs,212,Karneval,carnival
Klasse 8 E-Kurs,212,Umzug,parade
Klasse 8 E-Kurs,212,Grundbesitzer,landowner
Klasse 8 E-Kurs,212,zwingen,force sb to do sth
Klasse 8 E-Kurs,212,Baumwolle,cotton
Klasse 8 E-Kurs,212,Sumpf,swamp
Klasse 8 E-Kurs,212,extrem,extreme
Klasse 8 E-Kurs,212,Bürgerrechte,civil rights
Klasse 8 E-Kurs,212,süß,sweet
Klasse 8 E-Kurs,212,langweilig,dull
Klasse 8 E-Kurs,212,neugierig,nosey
Klasse 8 E-Kurs,212,Stadtzentrum,downtown
Klasse 8 E-Kurs,212,jagen,hunt
Klasse 8 E-Kurs,212,Garten,yard
Klasse 8 E-Kurs,212,Gemeinschaft,community
Klasse 8 E-Kurs,212,sich fortbewegen,get around
