classe,page,de,en
Klasse 8 E-Kurs,200,ich glaube,I guess
Klasse 8 E-Kurs,200,Manieren,manners
Klasse 8 E-Kurs,200,einfach,just
Klasse 8 E-Kurs,200,aufgeben,give up
Klasse 8 E-Kurs,200,Wen interessierts,Who cares
Klasse 8 E-Kurs,200,nahe,close to
Klasse 8 E-Kurs,200,starren,stare
Klasse 8 E-Kurs,200,schlagen,hit
Klasse 8 E-Kurs,200,Fußboden,floor
Klasse 8 E-Kurs,200,wachsen,grow
Klasse 8 E-Kurs,200,wuchs,grew
Klasse 8 E-Kurs,200,gewachsen,grown
Klasse 8 E-Kurs,200,aufwachsen,grow up
Klasse 8 E-Kurs,200,kämpfen,fight
Klasse 8 E-Kurs,200,Wendepunkt,turning point
Klasse 8 E-Kurs,200,höflich,polite
Klasse 8 E-Kurs,200,müssen,need to do
Klasse 8 E-Kurs,200,erklären,explain
Klasse 8 E-Kurs,200,das Wesentliche,the gist
Klasse 8 E-Kurs,200,zweihundert,two hundred
