classe,page,de,en
Klasse 8 E-Kurs,203,Alkohol,alcohol
Klasse 8 E-Kurs,203,Droge,drug
Klasse 8 E-Kurs,203,brechen,break
Klasse 8 E-Kurs,203,Querflöte,flute
Klasse 8 E-Kurs,203,sich darauf freuen,look forward to
Klasse 8 E-Kurs,203,sich an etwas gewöhnen,get used to
Klasse 8 E-Kurs,203,zusammenstoßen,bump into
Klasse 8 E-Kurs,203,träumen,dream about
Klasse 8 E-Kurs,203,Cheerleader,cheerleader
Klasse 8 E-Kurs,203,jubeln,cheer
Klasse 8 E-Kurs,203,besprechen,discuss
Klasse 8 E-Kurs,203,argumentieren,argue
Klasse 8 E-Kurs,203,künstlerisch,artistic
Klasse 8 E-Kurs,203,ehrenamtlich arbeiten,volunteer
Klasse 8 E-Kurs,203,zunächst,to start with
Klasse 8 E-Kurs,203,ist ein Muss,is a must
Klasse 8 E-Kurs,203,sich anstrengen,try hard
