classe,page,de,en
Klasse 8 E-Kurs,202,Behinderung,disability
Klasse 8 E-Kurs,202,außerdem,plus
Klasse 8 E-Kurs,202,Aufzug,elevator
Klasse 8 E-Kurs,202,Größe,size
Klasse 8 E-Kurs,202,Gang,hallway
Klasse 8 E-Kurs,202,Spind,locker
Klasse 8 E-Kurs,202,Höhepunkt,highlight
Klasse 8 E-Kurs,202,häufig,common
Klasse 8 E-Kurs,202,organisiert,are organized
Klasse 8 E-Kurs,202,bis zu,as much as
Klasse 8 E-Kurs,202,ein Vermögen kosten,cost a fortune
Klasse 8 E-Kurs,202,Spendenaktion,fund raising event
Klasse 8 E-Kurs,202,damit,so that
Klasse 8 E-Kurs,202,mieten,rent
Klasse 8 E-Kurs,202,das Einzige,the only one
Klasse 8 E-Kurs,202,Verabredung,date
Klasse 8 E-Kurs,202,Vertrag,contract
Klasse 8 E-Kurs,202,sich betrinken,get drunk
Klasse 8 E-Kurs,202,unterschreiben,sign
Klasse 8 E-Kurs,202,versprechen,promise
Klasse 8 E-Kurs,202,sich benehmen,behave
