classe,page,de,en
Klasse 8 E-Kurs,205,Film,movie
Klasse 8 E-Kurs,205,Gefängnis,prison
Klasse 8 E-Kurs,205,Ich wurde verhaftet,I was arrested
Klasse 8 E-Kurs,205,sich fernhalten von jemandem,keep away from somebody
Klasse 8 E-Kurs,205,Eingangshalle,lobby
Klasse 8 E-Kurs,205,verantwortlich,responsible
Klasse 8 E-Kurs,205,Ecke,corner
Klasse 8 E-Kurs,205,scheinen,seem
Klasse 8 E-Kurs,205,halten,hold
Klasse 8 E-Kurs,205,Bauchnabel,belly button
Klasse 8 E-Kurs,205,töten,kill
Klasse 8 E-Kurs,205,ansteuern,head for something
Klasse 8 E-Kurs,205,reparieren,fix something
Klasse 8 E-Kurs,205,Zahn,tooth
Klasse 8 E-Kurs,205,Machst du Witze,Are you kidding
Klasse 8 E-Kurs,205,ganz,whole
Klasse 8 E-Kurs,205,Bild,image
Klasse 8 E-Kurs,205,Durchsage,announcement
Klasse 8 E-Kurs,205,herunter von,off
Klasse 8 E-Kurs,205,Habseligkeiten,belongings
Klasse 8 E-Kurs,205,Denkmal,memorial
Klasse 8 E-Kurs,205,Besucherausweis,visitor pass
Klasse 8 E-Kurs,205,Redakteur,editor
Klasse 8 E-Kurs,205,hart,tough
Klasse 8 E-Kurs,205,Tradition,tradition
