classe,page,de,en
Klasse 8 E-Kurs,214,südlich,southern
Klasse 8 E-Kurs,214,boykottieren,boycott
Klasse 8 E-Kurs,214,Trennung,segregation
Klasse 8 E-Kurs,214,vorn,at the front
Klasse 8 E-Kurs,214,Gesetz,law
Klasse 8 E-Kurs,214,entscheiden,decide
Klasse 8 E-Kurs,214,protestieren,protest
Klasse 8 E-Kurs,214,Firma,company
Klasse 8 E-Kurs,214,Bewegung,movement
Klasse 8 E-Kurs,214,mailen,email sb sth
Klasse 8 E-Kurs,214,Prozent,per cent
Klasse 8 E-Kurs,214,überfluten,flood
Klasse 8 E-Kurs,214,auffordern,tell sb not to do sth
Klasse 8 E-Kurs,214,entkommen,escape
Klasse 8 E-Kurs,214,berichten,report on sth
Klasse 8 E-Kurs,214,tot,dead
Klasse 8 E-Kurs,214,Dachboden,attic
Klasse 8 E-Kurs,214,Hoffnung,hope
