classe,page,de,en
Klasse 8 E-Kurs,197,Textzusammenhang,context
Klasse 8 E-Kurs,197,Stimmung,mood
Klasse 8 E-Kurs,197,vorbeikommen,come by
Klasse 8 E-Kurs,197,Wohnung,apartment
Klasse 8 E-Kurs,197,Das sind wir,Thats us
Klasse 8 E-Kurs,197,Mama,mom
Klasse 8 E-Kurs,197,peinlich,embarrassing
Klasse 8 E-Kurs,197,einschlafen,fall asleep
Klasse 8 E-Kurs,197,schlafen,be asleep
Klasse 8 E-Kurs,197,U-Bahn,subway
Klasse 8 E-Kurs,197,ausprobieren,check sth out
Klasse 8 E-Kurs,197,Restaurant,diner
Klasse 8 E-Kurs,197,ist viel cooler als,its way cooler than
Klasse 8 E-Kurs,197,Titel,title
Klasse 8 E-Kurs,197,Gelegenheit,chance
Klasse 8 E-Kurs,197,wählen,choose
Klasse 8 E-Kurs,197,Speisekarte,menu
Klasse 8 E-Kurs,197,empfehlen,recommend sth to sb
Klasse 8 E-Kurs,197,bestellen,order
