classe,page,de,en
Klasse 8 E-Kurs,217,Schatz,treasure
Klasse 8 E-Kurs,217,Halskette,necklace
Klasse 8 E-Kurs,217,Mundharmonika,harmonica
Klasse 8 E-Kurs,217,gehören,belong to
Klasse 8 E-Kurs,217,Abzeichen,badge
Klasse 8 E-Kurs,217,zeichnen,draw
Klasse 8 E-Kurs,217,Zeichnung,drawing
Klasse 8 E-Kurs,217,Tagebuch,journal
Klasse 8 E-Kurs,217,Seereise,voyage
Klasse 8 E-Kurs,217,unbequem,uncomfortable
Klasse 8 E-Kurs,217,Deck,deck
Klasse 8 E-Kurs,217,hölzern,wooden
Klasse 8 E-Kurs,217,stinkend,smelly
Klasse 8 E-Kurs,217,schlingern,roll
Klasse 8 E-Kurs,217,seekrank,seasick
Klasse 8 E-Kurs,217,Sturm,storm
Klasse 8 E-Kurs,217,Hafermehl,oatmeal
Klasse 8 E-Kurs,217,Reis,rice
Klasse 8 E-Kurs,217,krank,sick
Klasse 8 E-Kurs,217,liegen,lie
Klasse 8 E-Kurs,217,überfüllt,crowded
Klasse 8 E-Kurs,217,auf,onto
Klasse 8 E-Kurs,217,Dach,roof
Klasse 8 E-Kurs,217,Zimmermann,carpenter
Klasse 8 E-Kurs,217,Diener,servant
Klasse 8 E-Kurs,217,Armee,army
Klasse 8 E-Kurs,217,Schlacht,battle
Klasse 8 E-Kurs,217,Bäckerei,bakery
