classe,page,de,en
Klasse 9 G-Kurs,171,sich wohlfühlen (bei/mit),be/feel comfortable (with)
Klasse 9 G-Kurs,171,digital,digital
Klasse 9 G-Kurs,171,bis (zu),up to
Klasse 9 G-Kurs,171,(An-)Gewohnheit,habit
Klasse 9 G-Kurs,171,wenige,few
Klasse 9 G-Kurs,171,allgemein,general
Klasse 9 G-Kurs,171,Argument; Streit,argument
Klasse 9 G-Kurs,171,Schluss(folgerung),conclusion
Klasse 9 G-Kurs,171,hassen,hate
Klasse 9 G-Kurs,171,arrogant,arrogant
Klasse 9 G-Kurs,171,posten (im Internet veröffentlichen),post
Klasse 9 G-Kurs,171,deprimierend,depressing
Klasse 9 G-Kurs,171,Künstler/in,artist
Klasse 9 G-Kurs,171,Selbstporträt,self-portrait
Klasse 9 G-Kurs,171,auf jeden Fall; ganz bestimmt,definitely
Klasse 9 G-Kurs,171,Kopf,head
Klasse 9 G-Kurs,171,Zahn,"tooth, pl teeth"
Klasse 9 G-Kurs,171,auf jn. zielen (jn. als Zielgruppe haben/wählen); jn. ins Visier nehmen,target sb.
Klasse 9 G-Kurs,171,,ChatGPT fragen
